# CSV-File created with merge-csv.com
# -----------------------------------------------------------

"Time (s)","Peak-Frequency"
1.462245506E2,6.796875000E2
1.462672173E2,8.437500000E2
1.463098840E2,7.031250000E1
1.463525506E2,7.031250000E1
1.463952173E2,2.343750000E1
1.464378840E2,4.687500000E1
1.464805506E2,2.343750000E1
1.465232173E2,2.343750000E1
1.465658840E2,4.687500000E1
1.466085506E2,4.687500000E1
1.466512173E2,7.031250000E1
1.466938840E2,4.687500000E1
1.467365506E2,4.687500000E1
1.467792173E2,4.687500000E1
1.468218840E2,4.687500000E1
1.468645506E2,4.687500000E1
1.469072173E2,4.687500000E1
1.469498840E2,7.265625000E2
1.469925506E2,4.687500000E1
1.470352173E2,4.687500000E1
1.470778840E2,4.687500000E1
1.471205506E2,6.562500000E2
1.471632173E2,1.171875000E2
1.472058840E2,2.343750000E1
1.472485506E2,7.031250000E1
1.472912173E2,4.687500000E1
1.473338840E2,2.343750000E1
1.473765506E2,2.343750000E1
1.474192173E2,4.687500000E2
1.474618840E2,6.328125000E2
1.475045506E2,7.031250000E1
1.475472173E2,4.687500000E1
1.475898840E2,4.687500000E1
1.476325506E2,4.687500000E1
1.476752173E2,4.687500000E1
1.477178840E2,7.031250000E1
1.477605506E2,4.687500000E1
1.478032173E2,4.687500000E1
1.478458840E2,7.031250000E1
1.478885506E2,4.687500000E1
1.479312173E2,2.343750000E1
1.479738840E2,4.687500000E1
1.480165506E2,4.687500000E1
1.480592173E2,4.687500000E1
1.481018840E2,4.687500000E1
1.481445506E2,4.687500000E1
1.481872173E2,4.687500000E1
1.482298840E2,4.687500000E1
1.482725506E2,4.687500000E1
1.483152173E2,4.687500000E1
1.483578840E2,4.687500000E1
1.484005506E2,3.515625000E2
1.484432173E2,4.687500000E1
1.484858840E2,4.687500000E1
1.485285506E2,3.281250000E2
1.485712173E2,4.687500000E1
1.486138840E2,3.515625000E2
1.486565506E2,1.640625000E2
1.486992173E2,1.640625000E2
1.487418840E2,3.515625000E2
1.487845506E2,3.984375000E2
1.488272173E2,3.515625000E2
1.488698840E2,3.984375000E2
1.489125506E2,4.687500000E1
1.489552173E2,3.515625000E2
1.489978840E2,4.687500000E1
1.490405506E2,4.687500000E1
1.490832173E2,4.687500000E1
1.491258840E2,4.687500000E1
1.491685506E2,2.343750000E2
1.492112173E2,7.031250000E1
1.492538840E2,4.687500000E1
1.492965506E2,2.109375000E2
1.493392173E2,1.640625000E2
1.493818840E2,7.031250000E1
1.494245506E2,4.687500000E1
1.494672173E2,6.093750000E2
1.495098840E2,4.453125000E2
1.495525506E2,6.562500000E2
1.495952173E2,2.812500000E2
1.496378840E2,5.859375000E2
1.496805506E2,4.687500000E1
1.497232173E2,4.687500000E1
1.497658840E2,6.796875000E2
1.498085506E2,4.687500000E1
1.498512173E2,4.687500000E1
1.498938840E2,4.687500000E1
1.499365506E2,4.687500000E1
1.499792173E2,4.687500000E1
1.500218840E2,4.687500000E1
1.500645506E2,4.687500000E1
1.501072173E2,2.343750000E1
1.501498840E2,4.687500000E1
1.501925506E2,4.687500000E1
1.502352173E2,7.031250000E1
1.502778840E2,2.343750000E1
1.503205506E2,4.687500000E1
1.503632173E2,4.687500000E1
1.504058840E2,9.375000000E2
1.504485506E2,2.343750000E1
1.504912173E2,1.664062500E3
1.505338840E2,2.343750000E1
1.505765506E2,2.160937500E4
1.506192173E2,2.170312500E4
1.506618840E2,2.130468750E4
1.507045506E2,4.687500000E1
1.507472173E2,2.343750000E1
1.507898840E2,4.687500000E1
1.508325506E2,4.687500000E1
1.508752173E2,6.796875000E2
1.509178840E2,4.687500000E1
1.509605506E2,4.687500000E1
1.510032173E2,4.687500000E1
1.510458840E2,4.687500000E1
1.510885506E2,4.687500000E1
1.511312173E2,4.687500000E1
1.511738840E2,4.687500000E1
1.512165506E2,4.687500000E1
1.512592173E2,4.687500000E1
1.513018840E2,4.687500000E1
1.513445506E2,4.687500000E1
1.513872173E2,4.687500000E1
1.514298840E2,4.687500000E1
1.514725506E2,4.687500000E1
1.515152173E2,2.343750000E1
1.515578840E2,4.687500000E1
1.516005506E2,2.343750000E1
1.516432173E2,4.687500000E1
1.516858840E2,2.343750000E1
1.517285506E2,2.343750000E1
1.517712173E2,4.687500000E1
1.518138840E2,4.687500000E1
1.518565506E2,4.687500000E1
1.518992173E2,4.687500000E1
1.519418840E2,6.328125000E2
1.519845506E2,6.562500000E2
1.520272173E2,4.687500000E1
1.520698840E2,4.687500000E1
1.521125506E2,2.343750000E1
1.521552173E2,3.937500000E3
1.521978840E2,1.382812500E3
1.522405506E2,2.343750000E2
1.522832173E2,2.343750000E1
1.523258840E2,4.687500000E1
1.523685506E2,4.687500000E1
1.524112173E2,4.687500000E2
1.524538840E2,4.687500000E1
1.524965506E2,4.687500000E1
1.525392173E2,4.687500000E1
1.525818840E2,7.031250000E2
1.526245506E2,8.906250000E2
1.526672173E2,4.687500000E1
1.527098840E2,3.515625000E2
1.527525506E2,6.562500000E2
1.527952173E2,2.578125000E2
1.528378840E2,1.031250000E3
1.528805506E2,4.687500000E1
1.529232173E2,4.687500000E1
1.529658840E2,4.687500000E1
1.530085506E2,2.343750000E1
1.530512173E2,2.343750000E1
1.530938840E2,4.687500000E1
1.531365506E2,2.343750000E1
1.531792173E2,3.914062500E3
1.532218840E2,2.343750000E1
1.532645506E2,2.578125000E2
1.533072173E2,4.687500000E1
1.533498840E2,2.343750000E1
1.533925506E2,2.343750000E1
1.534352173E2,2.343750000E1
1.534778840E2,6.562500000E2
1.535205506E2,6.562500000E2
1.535632173E2,6.562500000E2
1.536058840E2,2.343750000E1
1.536485506E2,7.031250000E2
1.536912173E2,7.031250000E2
1.537338840E2,7.031250000E2
1.537765506E2,7.031250000E2
1.538192173E2,7.031250000E2
1.538618840E2,7.031250000E2
1.539045506E2,7.031250000E2
1.539472173E2,7.031250000E2
1.539898840E2,7.031250000E2
1.540325506E2,7.031250000E2
1.540752173E2,7.031250000E2
1.541178840E2,7.031250000E2
1.541605506E2,7.031250000E2
1.542032173E2,7.031250000E2
1.542458840E2,7.031250000E2
1.542885506E2,7.031250000E2
1.543312173E2,7.031250000E2
1.543738840E2,7.031250000E2
1.544165506E2,7.031250000E2
1.544592173E2,7.031250000E2
1.545018840E2,7.031250000E2
1.545445506E2,7.031250000E2
1.545872173E2,7.031250000E2
1.546298840E2,7.031250000E2
1.546725506E2,7.031250000E2
1.547152173E2,2.343750000E1
1.547578840E2,2.343750000E1
1.548005506E2,3.515625000E2
1.548432173E2,3.515625000E2
1.548858840E2,3.984375000E2
1.549285506E2,2.343750000E1
1.549712173E2,7.265625000E2
1.550138840E2,2.343750000E1
1.550565506E2,3.281250000E2
1.550992173E2,4.687500000E1
1.551418840E2,2.343750000E1
1.551845506E2,2.343750000E1
1.552272173E2,2.343750000E1
1.552698840E2,2.343750000E1
1.553125506E2,2.812500000E2
1.553552173E2,4.687500000E1
1.553978840E2,2.343750000E1
1.554405506E2,2.343750000E1
1.554832173E2,4.687500000E1
1.555258840E2,4.687500000E1
1.555685506E2,4.687500000E1
1.556112173E2,2.343750000E1
1.556538840E2,4.687500000E1
1.556965506E2,2.343750000E1
1.557392173E2,2.343750000E1
1.557818840E2,2.343750000E1
1.558245506E2,4.687500000E1
1.558672173E2,4.687500000E1
1.559098840E2,9.140625000E2
1.559525506E2,9.140625000E2
1.559952173E2,2.343750000E1
1.560378840E2,4.687500000E1
1.560805506E2,4.687500000E1
1.561232173E2,4.687500000E1
1.561658840E2,4.687500000E1
1.562085506E2,2.343750000E1
1.562512173E2,4.687500000E1
1.562938840E2,2.343750000E1
1.563365506E2,5.156250000E2
1.563792173E2,5.156250000E2
1.564218840E2,5.156250000E2
1.564645506E2,8.437500000E2
1.565072173E2,2.343750000E1
1.565498840E2,2.343750000E1
1.565925506E2,2.812500000E2
1.566352173E2,2.343750000E1
1.566778840E2,2.343750000E1
1.567205506E2,3.046875000E2
1.567632173E2,2.578125000E2
1.568058840E2,4.687500000E1
1.568485506E2,5.156250000E2
1.568912173E2,4.921875000E2
1.569338840E2,3.046875000E2
1.569765506E2,4.687500000E1
1.570192173E2,4.687500000E1
1.570618840E2,3.046875000E2
1.571045506E2,2.343750000E1
1.571472173E2,2.343750000E1
1.571898840E2,2.343750000E1
1.572325506E2,2.343750000E1
1.572752173E2,5.859375000E2
1.573178840E2,2.343750000E1
1.573605506E2,4.687500000E1
1.574032173E2,5.859375000E2
1.574458840E2,2.343750000E1
1.574885506E2,2.343750000E1
1.575312173E2,2.343750000E1
1.575738840E2,4.687500000E1
1.576165506E2,2.343750000E1
1.576592173E2,4.687500000E1
1.577018840E2,4.687500000E1
1.577445506E2,4.687500000E1
1.577872173E2,2.343750000E1
1.578298840E2,2.343750000E1
1.578725506E2,7.031250000E1
1.579152173E2,4.687500000E1
1.579578840E2,4.687500000E1
1.580005506E2,2.343750000E1
1.580432173E2,4.687500000E1
1.580858840E2,5.625000000E2
1.581285506E2,2.343750000E1
1.581712173E2,7.265625000E2
1.582138840E2,6.796875000E2
1.582565506E2,4.453125000E2
1.582992173E2,6.562500000E2
1.583418840E2,2.343750000E1
1.583845506E2,2.343750000E1
1.584272173E2,4.453125000E2
1.584698840E2,7.265625000E2
1.585125506E2,7.031250000E2
1.585552173E2,4.453125000E2
1.585978840E2,7.031250000E2
1.586405506E2,3.046875000E2
1.586832173E2,2.343750000E1
1.587258840E2,7.031250000E1
1.587685506E2,7.031250000E1
1.588112173E2,4.687500000E1
1.588538840E2,4.687500000E1
1.588965506E2,6.796875000E2
1.589392173E2,6.796875000E2
1.589818840E2,4.687500000E1
1.590245506E2,4.687500000E1
1.590672173E2,4.687500000E1
1.591098840E2,4.687500000E1
1.591525506E2,4.687500000E1
1.591952173E2,2.081250000E4
1.592378840E2,2.097656250E4
1.592805506E2,2.109375000E2
1.593232173E2,4.687500000E1
1.593658840E2,4.687500000E1
1.594085506E2,2.144531250E4
1.594512173E2,2.123437500E4
1.594938840E2,4.687500000E1
1.595365506E2,7.968750000E2
1.595792173E2,8.203125000E2
1.596218840E2,6.328125000E2
1.596645506E2,7.500000000E2
1.597072173E2,7.031250000E2
1.597498840E2,2.343750000E2
1.597925506E2,4.453125000E2
1.598352173E2,4.687500000E1
1.598778840E2,4.687500000E1
1.599205506E2,4.687500000E1
1.599632173E2,4.687500000E1
1.600058840E2,4.687500000E1
1.600485506E2,3.750000000E2
1.600912173E2,4.687500000E1
1.601338840E2,4.687500000E1
1.601765506E2,4.687500000E1
1.602192173E2,7.031250000E1
1.602618840E2,7.031250000E1
1.603045506E2,4.687500000E1
1.603472173E2,2.151562500E4
1.603898840E2,2.153906250E4
1.604325506E2,2.343750000E2
1.604752173E2,2.081250000E4
1.605178840E2,4.687500000E1
1.605605506E2,4.687500000E1
1.606032173E2,4.687500000E1
1.606458840E2,4.687500000E1
1.606885506E2,4.687500000E1
1.607312173E2,3.515625000E2
1.607738840E2,3.515625000E2
1.608165506E2,4.687500000E1
1.608592173E2,7.968750000E2
1.609018840E2,3.984375000E2
1.609445506E2,7.031250000E1
1.609872173E2,2.111718750E4
1.610298840E2,3.515625000E2
1.610725506E2,3.515625000E2
1.611152173E2,7.265625000E2
1.611578840E2,4.687500000E1
1.612005506E2,2.100000000E4
1.612432173E2,4.687500000E1
1.612858840E2,4.687500000E1
1.613285506E2,4.687500000E1
1.613712173E2,4.687500000E1
1.614138840E2,2.123437500E4
1.614565506E2,4.687500000E1
1.614992173E2,4.687500000E1
1.615418840E2,4.687500000E1
1.615845506E2,4.687500000E1
1.616272173E2,4.687500000E1
1.616698840E2,2.343750000E1
1.617125506E2,4.687500000E1
1.617552173E2,4.687500000E1
1.618030372E2,4.687500000E1
1.618457039E2,4.687500000E1
1.618883706E2,1.265625000E3
1.619310372E2,7.734375000E2
1.619737039E2,2.081250000E4
1.620163706E2,2.149218750E4
1.620590372E2,2.078906250E4
1.621017039E2,7.031250000E1
1.621443706E2,2.062500000E4
1.621870372E2,7.031250000E1
1.622297039E2,2.343750000E1
1.622723706E2,2.343750000E1
1.623150372E2,7.031250000E1
1.623577039E2,2.343750000E1
1.624003706E2,4.687500000E1
1.624430372E2,2.343750000E1
1.624857039E2,2.343750000E1
1.625283706E2,2.343750000E1
1.625710372E2,2.343750000E1
1.626137039E2,4.687500000E1
1.626563706E2,4.687500000E1
1.626990372E2,4.687500000E1
1.627417039E2,4.687500000E1
1.627843706E2,4.687500000E1
1.628270372E2,4.687500000E1
1.628697039E2,4.687500000E1
1.629123706E2,4.687500000E1
1.629550372E2,4.687500000E1
1.629977039E2,4.687500000E1
1.630403706E2,4.687500000E1
1.630830372E2,4.687500000E1
1.631257039E2,1.406250000E2
1.631683706E2,1.406250000E2
1.632110372E2,4.687500000E1
1.632537039E2,4.687500000E1
1.632963706E2,6.328125000E2
1.633390372E2,2.343750000E1
1.633817039E2,2.170312500E4
1.634243706E2,2.139843750E4
1.634670372E2,4.687500000E1
1.635097039E2,4.687500000E1
1.635523706E2,2.343750000E1
1.635950372E2,4.687500000E1
1.636377039E2,2.343750000E1
1.636803706E2,4.687500000E1
1.637230372E2,6.328125000E2
1.637657039E2,7.031250000E1
1.638083706E2,2.343750000E1
1.638510372E2,2.343750000E1
1.638937039E2,2.343750000E1
1.639363706E2,2.343750000E1
1.639790372E2,2.343750000E1
1.640217039E2,2.343750000E1
1.640643706E2,2.343750000E1
1.641070372E2,2.343750000E1
1.641497039E2,4.687500000E1
1.641923706E2,4.687500000E1
1.642350372E2,4.687500000E1
1.642777039E2,6.562500000E2
1.643203706E2,4.687500000E1
1.643630372E2,4.687500000E1
1.644057039E2,4.687500000E1
1.644483706E2,4.687500000E1
1.644910372E2,2.343750000E1
1.645337039E2,2.343750000E1
1.645763706E2,2.343750000E1
1.646190372E2,2.343750000E1
1.646617039E2,2.343750000E1
1.647043706E2,2.343750000E1
1.647470372E2,1.875000000E2
1.647897039E2,2.343750000E1
1.648323706E2,2.343750000E1
1.648750372E2,5.625000000E2
1.649177039E2,2.343750000E1
1.649603706E2,1.171875000E2
1.650030372E2,6.093750000E2
1.650457039E2,4.453125000E2
1.650883706E2,1.007812500E3
1.651310372E2,4.687500000E1
1.651737039E2,4.687500000E1
1.652163706E2,4.687500000E1
1.652590372E2,6.796875000E2
1.653017039E2,2.343750000E1
1.653443706E2,2.343750000E1
1.653870372E2,2.343750000E1
1.654297039E2,2.343750000E1
1.654723706E2,1.101562500E3
1.655150372E2,2.343750000E1
1.655577039E2,2.343750000E1
1.656003706E2,4.687500000E1
1.656430372E2,2.343750000E1
1.656857039E2,2.343750000E1
1.657283706E2,2.343750000E1
1.657710372E2,7.500000000E2
1.658137039E2,4.687500000E1
1.658563706E2,4.687500000E1
1.658990372E2,4.687500000E1
1.659417039E2,2.343750000E1
1.659843706E2,2.343750000E1
1.660270372E2,2.343750000E1
1.660697039E2,2.343750000E1
1.661123706E2,2.343750000E1
1.661550372E2,5.390625000E2
1.661977039E2,4.687500000E1
1.662403706E2,2.343750000E1
1.662830372E2,2.343750000E1
1.663257039E2,4.687500000E1
1.663683706E2,4.687500000E1
1.664110372E2,4.687500000E1
1.664537039E2,4.687500000E1
1.664963706E2,4.687500000E1
1.665390372E2,2.343750000E1
1.665817039E2,4.687500000E1
1.666243706E2,2.343750000E1
1.666670372E2,2.343750000E1
1.667097039E2,2.343750000E1
1.667523706E2,2.343750000E1
1.667950372E2,2.343750000E1
1.668377039E2,2.343750000E1
1.668803706E2,2.343750000E1
1.669230372E2,2.343750000E1
1.669657039E2,2.343750000E1
1.670083706E2,2.343750000E1
1.670510372E2,2.343750000E1
1.670937039E2,2.343750000E1
1.671363706E2,4.687500000E1
1.671790372E2,5.390625000E2
1.672217039E2,4.687500000E1
1.672643706E2,4.687500000E1
1.673070372E2,4.687500000E1
1.673497039E2,4.687500000E1
1.673923706E2,4.687500000E1
1.674350372E2,1.875000000E2
1.674777039E2,4.687500000E1
1.675203706E2,4.687500000E1
1.675630372E2,4.687500000E1
1.676057039E2,4.687500000E1
1.676483706E2,4.687500000E1
1.676910372E2,4.687500000E1
1.677337039E2,4.687500000E1
1.677763706E2,2.343750000E1
1.678190372E2,4.687500000E1
1.678617039E2,4.687500000E1
1.679043706E2,4.687500000E1
1.679470372E2,4.687500000E1
1.679897039E2,4.687500000E1
1.680323706E2,4.687500000E1
1.680750372E2,4.687500000E1
1.681177039E2,4.687500000E1
1.681603706E2,2.343750000E1
1.682030372E2,4.687500000E1
1.682457039E2,4.687500000E1
1.682883706E2,4.687500000E1
1.683310372E2,4.687500000E1
1.683737039E2,7.031250000E1
1.684163706E2,2.343750000E1
1.684590372E2,4.921875000E2
1.685017039E2,7.031250000E1
1.685443706E2,4.687500000E1
1.685870372E2,2.343750000E1
1.686297039E2,2.343750000E1
1.686723706E2,4.687500000E1
1.687150372E2,7.031250000E1
1.687577039E2,4.687500000E1
1.688003706E2,4.687500000E1
1.688430372E2,4.687500000E1
1.688857039E2,4.687500000E1
1.689283706E2,4.687500000E1
1.689710372E2,4.687500000E1
1.690137039E2,4.687500000E1
1.690563706E2,4.687500000E1
1.690990372E2,4.687500000E1
1.691417039E2,4.687500000E1
1.691843706E2,7.265625000E2
1.692270372E2,4.687500000E1
1.692697039E2,4.687500000E1
1.693123706E2,4.687500000E1
1.693550372E2,4.687500000E1
1.693977039E2,4.687500000E1
1.694403706E2,4.687500000E1
1.694830372E2,4.687500000E1
1.695257039E2,4.687500000E1
1.695683706E2,4.687500000E1
1.696110372E2,2.343750000E1
1.696537039E2,4.687500000E1
1.696963706E2,2.343750000E1
1.697390372E2,4.687500000E1
1.697817039E2,4.687500000E1
1.698243706E2,2.343750000E1
1.698670372E2,2.343750000E1
1.699097039E2,2.343750000E1
1.699523706E2,2.343750000E1
1.699950372E2,2.343750000E1
1.700377039E2,2.343750000E1
1.700803706E2,2.343750000E1
1.701230372E2,2.343750000E1
1.701657039E2,2.343750000E1
1.702083706E2,2.343750000E1
1.702510372E2,2.343750000E1
1.702937039E2,2.343750000E1
1.703363706E2,2.343750000E1
1.703790372E2,2.343750000E1
1.704217039E2,2.343750000E1
1.704643706E2,2.343750000E1
1.705070372E2,2.343750000E1
1.705497039E2,2.343750000E1
1.705923706E2,2.343750000E1
1.706350372E2,2.343750000E1
1.706777039E2,2.343750000E1
1.707203706E2,2.343750000E1
1.707630372E2,2.343750000E1
1.708057039E2,2.343750000E1
1.708483706E2,2.343750000E1
1.708910372E2,2.343750000E1
1.709337039E2,2.343750000E1
1.709763706E2,2.343750000E1
1.710190372E2,2.343750000E1
1.710617039E2,2.343750000E1
1.711043706E2,2.343750000E1
1.711470372E2,2.343750000E1
1.711897039E2,2.343750000E1
1.712323706E2,4.687500000E1
1.712750372E2,2.343750000E1
1.713177039E2,4.687500000E1
1.713603706E2,4.687500000E1
1.714030372E2,4.687500000E1
1.714457039E2,4.687500000E1
1.714883706E2,4.687500000E1
1.715310372E2,2.343750000E1
1.715737039E2,4.687500000E1
1.716163706E2,4.687500000E1
1.716590372E2,2.343750000E1
1.717017039E2,4.687500000E1
1.717443706E2,2.343750000E1
1.717870372E2,2.343750000E1
1.718297039E2,4.687500000E1
1.718723706E2,4.687500000E1
1.719150372E2,4.687500000E1
1.719577039E2,2.343750000E1
1.720003706E2,2.343750000E1
1.720430372E2,4.687500000E1
1.720857039E2,2.343750000E1
1.721283706E2,4.687500000E1
1.721710372E2,4.687500000E1
1.722137039E2,4.687500000E1
1.722563706E2,4.921875000E2
1.722990372E2,4.453125000E2
1.723417039E2,4.453125000E2
1.723843706E2,4.218750000E2
1.724270372E2,4.453125000E2
1.724697039E2,4.687500000E1
1.725123706E2,4.453125000E2
1.725550372E2,4.453125000E2
1.725977039E2,4.453125000E2
1.726403706E2,2.343750000E1
1.726830372E2,2.343750000E1
1.727257039E2,2.343750000E1
1.727683706E2,2.343750000E1
1.728110372E2,2.343750000E1
1.728537039E2,2.343750000E1
1.728963706E2,2.343750000E1
1.729390372E2,2.343750000E1
1.729817039E2,2.343750000E1
1.730243706E2,2.343750000E1
1.730670372E2,4.687500000E1
1.731097039E2,2.343750000E1
1.731523706E2,4.687500000E1
1.731950372E2,2.343750000E1
1.732377039E2,4.687500000E1
1.732803706E2,2.343750000E1
1.733230372E2,4.687500000E1
1.733657039E2,4.687500000E1
1.734083706E2,2.343750000E1
1.734510372E2,4.687500000E1
1.734937039E2,2.343750000E1
1.735363706E2,7.031250000E1
1.735790372E2,2.343750000E1
1.736217039E2,2.343750000E1
1.736643706E2,4.687500000E1
1.737070372E2,4.687500000E1
1.737497039E2,4.687500000E1
1.737923706E2,4.687500000E1
1.738350372E2,7.031250000E2
1.738777039E2,7.031250000E2
1.739203706E2,2.343750000E1
1.739630372E2,4.687500000E1
1.740057039E2,7.031250000E1
1.740483706E2,2.343750000E1
1.740910372E2,2.343750000E1
1.741337039E2,2.343750000E1
1.741763706E2,2.343750000E1
1.742190372E2,4.687500000E1
1.742617039E2,2.343750000E1
1.743043706E2,4.687500000E1
1.743470372E2,4.687500000E1
1.743897039E2,4.687500000E1
1.744323706E2,4.687500000E1
1.744750372E2,2.343750000E1
1.745177039E2,4.687500000E1
1.745603706E2,2.343750000E1
1.746030372E2,4.687500000E1
1.746457039E2,4.687500000E1
1.746883706E2,4.687500000E1
1.747310372E2,2.343750000E1
1.747737039E2,4.687500000E1
1.748163706E2,4.687500000E1
1.748590372E2,4.687500000E1
1.749017039E2,2.343750000E1
1.749443706E2,4.687500000E1
1.749870372E2,4.687500000E1
1.750297039E2,4.687500000E1
1.750723706E2,4.687500000E1
1.751150372E2,4.687500000E1
1.751577039E2,4.687500000E1
1.752003706E2,4.687500000E1
1.752430372E2,4.687500000E1
1.752857039E2,2.343750000E1
1.753283706E2,4.687500000E1
1.753710372E2,4.687500000E1
1.754137039E2,2.343750000E1
1.754563706E2,4.453125000E2
1.754990372E2,4.687500000E1
1.755417039E2,4.687500000E1
1.755843706E2,4.687500000E1
1.756270372E2,4.687500000E1
1.756697039E2,4.687500000E1
1.757123706E2,4.687500000E1
1.757550372E2,4.687500000E1
1.757977039E2,4.687500000E1
1.758403706E2,4.687500000E1
1.758830372E2,4.687500000E1
1.759257039E2,4.687500000E1
1.759683706E2,4.687500000E1
1.760110372E2,4.687500000E1
1.760537039E2,4.687500000E1
1.760963706E2,4.687500000E1
1.761390372E2,4.921875000E2
1.761817039E2,4.687500000E1
1.762243706E2,2.343750000E1
1.762670372E2,4.687500000E1
1.763097039E2,2.343750000E1
1.763523706E2,2.343750000E1
1.763950372E2,2.343750000E1
1.764377039E2,5.625000000E2
1.764803706E2,4.687500000E1
1.765230372E2,4.687500000E1
1.765657039E2,4.687500000E1
1.766083706E2,4.687500000E1
1.766510372E2,4.687500000E1
1.766937039E2,2.343750000E1
1.767363706E2,4.687500000E1
1.767790372E2,2.343750000E1
1.768217039E2,2.343750000E1
1.768643706E2,4.687500000E1
1.769070372E2,2.343750000E1
1.769497039E2,2.343750000E1
1.769923706E2,4.687500000E1
1.770350372E2,2.343750000E1
1.770777039E2,4.687500000E1
1.771203706E2,4.687500000E1
1.771630372E2,4.687500000E1
1.772057039E2,2.343750000E1
1.772483706E2,4.687500000E1
1.772910372E2,4.687500000E1
1.773337039E2,4.687500000E1
1.773763706E2,4.687500000E1
1.774190372E2,2.343750000E1
1.774617039E2,4.687500000E1
1.775043706E2,4.687500000E1
1.775470372E2,4.687500000E1
1.775897039E2,4.687500000E1
1.776323706E2,4.687500000E1
1.776750372E2,4.687500000E1
1.777177039E2,2.343750000E1
1.777603706E2,2.343750000E1
1.778030372E2,4.687500000E1
1.778457039E2,4.687500000E1
1.778883706E2,4.687500000E1
1.779310372E2,2.343750000E1
1.779737039E2,4.687500000E1
1.780163706E2,2.343750000E1
1.780590372E2,4.687500000E1
1.781017039E2,4.687500000E1
1.781443706E2,4.687500000E1
1.781870372E2,4.687500000E1
1.782297039E2,4.687500000E1
1.782723706E2,4.687500000E1
1.783150372E2,4.687500000E1
1.783577039E2,2.343750000E1
1.784003706E2,2.343750000E1
1.784430372E2,2.343750000E1
1.784857039E2,4.687500000E1
1.785283706E2,4.687500000E1
1.785710372E2,2.343750000E1
1.786137039E2,4.687500000E1
1.786563706E2,4.687500000E1
1.786990372E2,4.687500000E1
1.787417039E2,4.687500000E1
1.787843706E2,2.343750000E1
1.788270372E2,2.343750000E1
1.788697039E2,4.687500000E1
1.789123706E2,4.687500000E1
1.789550372E2,2.343750000E1
1.789977039E2,2.343750000E1
1.790403706E2,4.687500000E1
1.790830372E2,2.343750000E1
1.791257039E2,4.687500000E1
1.791683706E2,4.687500000E1
1.792110372E2,4.687500000E1
1.792537039E2,4.687500000E1
1.792963706E2,4.687500000E1
1.793390372E2,4.687500000E1
1.793817039E2,2.343750000E1
1.794243706E2,4.687500000E1
1.794670372E2,4.687500000E1
1.795097039E2,4.687500000E1
1.795523706E2,2.343750000E1
1.795950372E2,4.687500000E1
1.796377039E2,4.687500000E1
1.796803706E2,2.343750000E1
1.797230372E2,2.343750000E1
1.797657039E2,4.687500000E1
1.798083706E2,4.687500000E1
1.798510372E2,4.687500000E1
1.798937039E2,2.343750000E1
1.799363706E2,4.687500000E1
1.799790372E2,4.687500000E1
1.800217039E2,4.687500000E1
1.800643706E2,4.687500000E1
1.801070372E2,4.687500000E1
1.801497039E2,7.265625000E2
1.801923706E2,6.796875000E2
1.802350372E2,4.687500000E1
1.802777039E2,4.687500000E1
1.803203706E2,4.687500000E1
1.803630372E2,2.343750000E1
1.804057039E2,4.687500000E1
1.804483706E2,4.687500000E1
1.804910372E2,4.687500000E1
1.805337039E2,3.046875000E2
1.805763706E2,3.515625000E2
1.806190372E2,4.687500000E1
1.806617039E2,4.687500000E1
1.807043706E2,4.687500000E1
1.807470372E2,4.687500000E1
1.807897039E2,4.687500000E1
1.808323706E2,4.687500000E1
1.808750372E2,7.265625000E2
1.809177039E2,7.265625000E2
1.809603706E2,4.687500000E1
1.810030372E2,4.687500000E1
1.810457039E2,4.687500000E1
1.810883706E2,2.578125000E2
1.811310372E2,5.625000000E2
1.811737039E2,4.687500000E1
1.812163706E2,4.687500000E1
1.812590372E2,4.687500000E1
1.813017039E2,4.687500000E1
1.813443706E2,6.328125000E2
1.813870372E2,1.171875000E2
1.814297039E2,1.171875000E2
1.814723706E2,4.687500000E1
1.815150372E2,4.687500000E1
1.815577039E2,4.687500000E1
1.816003706E2,4.687500000E1
1.816430372E2,7.031250000E2
1.816857039E2,2.343750000E2
1.817283706E2,6.328125000E2
1.817710372E2,4.687500000E1
1.818137039E2,2.343750000E2
1.818563706E2,4.687500000E1
1.818990372E2,2.343750000E1
1.819417039E2,4.687500000E1
1.819843706E2,4.687500000E1
1.820270372E2,4.687500000E1
1.820697039E2,3.046875000E2
1.821123706E2,3.046875000E2
1.821550372E2,4.687500000E1
1.821977039E2,6.328125000E2
1.822403706E2,6.328125000E2
1.822830372E2,2.343750000E1
1.823257039E2,4.687500000E1
1.823683706E2,6.328125000E2
1.824110372E2,6.796875000E2
1.824537039E2,3.750000000E2
1.824963706E2,4.687500000E1
1.825390372E2,7.031250000E2
1.825817039E2,4.687500000E1
1.826243706E2,4.687500000E1
1.826670372E2,4.687500000E1
1.827097039E2,2.578125000E2
1.827523706E2,2.578125000E2
1.827950372E2,3.046875000E2
1.828377039E2,4.687500000E1
1.828803706E2,2.343750000E1
1.829230372E2,3.046875000E2
1.829657039E2,4.921875000E2
1.830083706E2,4.921875000E2
1.830510372E2,4.687500000E2
1.830937039E2,4.921875000E2
1.831363706E2,4.687500000E1
1.831790372E2,3.750000000E2
1.832217039E2,4.687500000E1
1.832643706E2,4.687500000E1
1.833070372E2,4.687500000E1
1.833497039E2,3.515625000E2
1.833923706E2,4.687500000E1
