"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.786007682E1,-7.089427710E-1,-1.894402504E-2,7.494974136E-1
6.786507682E1,-8.548212051E-1,1.351873875E-1,9.185094833E-1
6.787007682E1,-8.057913184E-1,1.752438545E-1,9.837131500E-1
6.787507682E1,-6.998018026E-1,1.126291752E-1,8.697242737E-1
6.788007682E1,-5.651315451E-1,6.072342396E-2,6.590719223E-1
6.788507682E1,-3.705192208E-1,3.979146481E-2,5.157051086E-1
6.789007682E1,-1.442442685E-1,5.312192440E-2,6.025562286E-1
6.789507682E1,1.090113819E-1,-1.031720638E-2,8.527135849E-1
6.790007682E1,3.373248875E-1,-1.132906675E-1,1.079755783E0
6.790507682E1,5.023711920E-1,-2.870795727E-1,1.085106850E0
6.791007682E1,5.836225748E-1,-4.303306341E-1,9.420375824E-1
6.791507682E1,5.287744999E-1,-4.831043482E-1,6.756801605E-1
6.792007682E1,4.191816151E-1,-4.386519194E-1,5.335874557E-1
6.792507682E1,3.095120490E-1,-3.415949345E-1,5.530500412E-1
6.793007682E1,2.207264900E-1,-2.279789448E-1,5.992736816E-1
6.793507682E1,1.856064498E-1,-1.597959995E-1,5.848188400E-1
6.794007682E1,1.698096693E-1,-1.202622652E-1,5.316743851E-1
6.794507682E1,2.088886499E-1,-1.323972940E-1,4.543838501E-1
6.795007682E1,2.763669193E-1,-1.961878538E-1,3.571081161E-1
6.795507682E1,3.447141051E-1,-2.839927673E-1,2.430667877E-1
6.796007682E1,4.505681396E-1,-4.013473988E-1,1.300640106E-1
6.796507682E1,5.790145993E-1,-5.024566650E-1,4.136848450E-2
6.797007682E1,7.148806453E-1,-5.690495968E-1,-2.206420898E-2
6.797507682E1,8.168780804E-1,-6.317420006E-1,-1.131038666E-1
6.798007682E1,8.613195419E-1,-6.635667086E-1,-2.150268555E-1
6.798507682E1,8.480818272E-1,-6.491389275E-1,-3.116607666E-1
6.799007682E1,8.281680346E-1,-6.117799282E-1,-3.914508820E-1
6.799507682E1,8.047356606E-1,-5.975487232E-1,-4.380445480E-1
6.800007682E1,7.447031736E-1,-5.651881695E-1,-5.099716187E-1
6.800507682E1,7.654200196E-1,-5.175012350E-1,-5.353155136E-1
6.801007682E1,8.319514990E-1,-4.951764345E-1,-5.574626923E-1
6.801507682E1,8.224633932E-1,-4.902328253E-1,-6.037321091E-1
6.802007682E1,7.693792582E-1,-4.713997841E-1,-6.471652985E-1
6.802507682E1,7.136371136E-1,-4.570658207E-1,-7.032947540E-1
6.803007682E1,6.171643734E-1,-4.196546078E-1,-7.593593597E-1
6.803507682E1,5.296582580E-1,-3.453259468E-1,-8.169107437E-1
6.804007682E1,4.538074434E-1,-2.783277035E-1,-8.182544708E-1
6.804507682E1,4.064934850E-1,-2.137881517E-1,-7.711448669E-1
6.805007682E1,3.808185160E-1,-1.503551006E-1,-6.808710098E-1
6.805507682E1,3.607996702E-1,-1.240122318E-1,-5.591964722E-1
6.806007682E1,3.418202102E-1,-6.136035919E-2,-4.098434448E-1
6.806507682E1,3.968845904E-1,-2.820158005E-2,-3.015384674E-1
6.807007682E1,4.558848441E-1,-4.022145271E-2,-2.673959732E-1
6.807507682E1,5.201671124E-1,-7.925391197E-2,-2.621173859E-1
6.808007682E1,5.844060183E-1,-1.301207542E-1,-2.651367188E-1
6.808507682E1,6.096779108E-1,-1.775805950E-1,-2.882776260E-1
6.809007682E1,5.729743242E-1,-1.921341419E-1,-3.336143494E-1
6.809507682E1,4.787108004E-1,-1.618664265E-1,-3.321523666E-1
6.810007682E1,3.849875331E-1,-1.233110428E-1,-2.256746292E-1
6.810507682E1,3.374896646E-1,-6.509137154E-2,-7.412433624E-2
6.811007682E1,2.965828180E-1,-1.172304153E-3,6.688976288E-2
6.811507682E1,2.499762177E-1,4.612731934E-2,1.589984894E-1
6.812007682E1,2.111191750E-1,7.204723358E-2,1.714429855E-1
6.812507682E1,1.995428801E-1,7.627797127E-2,1.619606018E-1
6.813007682E1,1.902434528E-1,8.399558067E-2,1.464967728E-1
6.813507682E1,1.752815843E-1,1.015472412E-1,1.796407700E-1
6.814007682E1,1.740193069E-1,1.256015301E-1,2.279205322E-1
6.814507682E1,1.617431045E-1,1.628549099E-1,3.055095673E-1
6.815007682E1,1.806089282E-1,2.034301758E-1,3.493213654E-1
6.815507682E1,1.782818437E-1,2.021152973E-1,3.537940979E-1
6.816007682E1,9.430351853E-2,2.186439037E-1,3.399391174E-1
6.816507682E1,-3.932453692E-2,2.462139130E-1,3.466196060E-1
6.817007682E1,-1.760241985E-1,2.855982780E-1,4.450111389E-1
6.817507682E1,-2.710014582E-1,2.974307537E-1,5.580892563E-1
6.818007682E1,-3.507927954E-1,2.930152416E-1,6.371269226E-1
6.818507682E1,-3.909328282E-1,2.576515675E-1,6.375246048E-1
6.819007682E1,-4.059574604E-1,2.097747326E-1,5.735378265E-1
6.819507682E1,-3.984644413E-1,1.574265957E-1,5.206537247E-1
6.820007682E1,-3.689979017E-1,8.660936356E-2,4.760704041E-1
6.820507682E1,-3.427293301E-1,6.146812439E-2,4.292049408E-1
6.821007682E1,-3.347023726E-1,6.682276726E-2,4.194326401E-1
6.821507682E1,-3.144181371E-1,7.255673409E-2,3.974533081E-1
6.822007682E1,-2.882174253E-1,7.863998413E-2,3.779973984E-1
6.822507682E1,-2.493312657E-1,9.746909142E-2,3.386821747E-1
6.823007682E1,-1.820089519E-1,7.556653023E-2,2.870512009E-1
6.823507682E1,-9.743475914E-2,5.984377861E-2,2.225084305E-1
6.824007682E1,-2.214947343E-2,6.018781662E-2,1.508207321E-1
6.824507682E1,3.720904887E-2,3.785037994E-2,7.825374603E-2
6.825007682E1,4.808200896E-2,1.690769196E-2,2.138423920E-2
6.825507682E1,2.778166533E-2,7.202148438E-3,-2.949047089E-2
6.826007682E1,1.446771622E-2,-3.176927567E-3,-6.829166412E-2
6.826507682E1,2.389937639E-3,2.890348434E-3,-1.082229614E-1
6.827007682E1,4.723608494E-3,-4.226684570E-3,-1.528301239E-1
6.827507682E1,1.087132096E-2,-1.344442368E-2,-1.660404205E-1
6.828007682E1,-8.578725159E-3,-2.408075333E-2,-2.087001801E-1
6.828507682E1,-3.721524030E-2,-1.273918152E-2,-2.899990082E-1
6.829007682E1,-8.051583171E-2,-2.239871025E-2,-3.900794983E-1
6.829507682E1,-1.024779528E-1,-2.541303635E-2,-4.279270172E-1
6.830007682E1,-1.151769906E-1,-3.470826149E-2,-4.184312820E-1
6.830507682E1,-9.343704581E-2,-4.624581337E-2,-3.997297287E-1
6.831007682E1,-5.336298048E-2,-3.705286980E-2,-3.660774231E-1
6.831507682E1,4.959411919E-3,-6.043434143E-2,-3.560190201E-1
6.832007682E1,8.448146284E-3,-4.789066315E-2,-3.511648178E-1
6.832507682E1,-4.288926721E-3,-6.143140793E-2,-3.509111404E-1
6.833007682E1,-2.490185201E-3,-4.669666290E-2,-3.297243118E-1
6.833507682E1,-6.895780563E-3,-1.965522766E-2,-2.605361938E-1
6.834007682E1,-3.545530140E-3,-1.962232590E-2,-1.842002869E-1
6.834507682E1,-6.803974509E-3,-8.085727692E-3,-1.551370621E-1
6.835007682E1,-9.720757604E-3,-5.067825317E-3,-1.683588028E-1
6.835507682E1,-2.132162452E-3,-1.551437378E-2,-1.862583160E-1
6.836007682E1,1.935955882E-2,-7.513761520E-3,-2.156581879E-1
6.836507682E1,1.047904789E-2,1.193165779E-2,-2.050848007E-1
6.837007682E1,-3.212997317E-2,4.528546333E-2,-2.032995224E-1
6.837507682E1,-3.098710626E-2,7.370758057E-2,-1.872358322E-1
6.838007682E1,-2.273149788E-3,9.748935699E-2,-1.660261154E-1
6.838507682E1,4.395933449E-2,1.464080811E-1,-1.924705505E-1
6.839007682E1,7.910647243E-2,1.808917522E-1,-2.439689636E-1
6.839507682E1,9.605900943E-2,2.332417965E-1,-2.669477463E-1
6.840007682E1,1.073262915E-1,2.725453377E-1,-2.978305817E-1
6.840507682E1,1.123298854E-1,2.901306152E-1,-2.500972748E-1
6.841007682E1,1.173438877E-1,3.100013733E-1,-1.755867004E-1
6.841507682E1,1.559886634E-1,2.850022316E-1,-1.188116074E-1
6.842007682E1,1.843568981E-1,2.404165268E-1,-1.088237762E-1
6.842507682E1,1.614067256E-1,1.918590069E-1,-1.163425446E-1
6.843007682E1,1.077238470E-1,1.502006054E-1,-1.205396652E-1
6.843507682E1,2.581346035E-2,1.233551502E-1,-9.585380554E-2
6.844007682E1,-3.947600722E-2,9.356188774E-2,-2.860450745E-2
6.844507682E1,-8.651155978E-2,8.357954025E-2,4.606533051E-2
6.845007682E1,-1.218518764E-1,6.445193291E-2,9.631824493E-2
6.845507682E1,-1.462604553E-1,2.193427086E-2,1.185512543E-1
6.846007682E1,-1.487857550E-1,6.658077240E-3,9.618663788E-2
6.846507682E1,-1.715634167E-1,-1.283812523E-2,1.099910736E-1
6.847007682E1,-2.092713118E-1,-2.717328072E-2,1.412515640E-1
6.847507682E1,-2.416717410E-1,-3.612112999E-2,1.785812378E-1
6.848007682E1,-2.929723263E-1,-4.937553406E-2,2.192869186E-1
6.848507682E1,-3.161534071E-1,-6.245851517E-2,2.500896454E-1
6.849007682E1,-3.556426764E-1,-7.923507690E-2,2.658653259E-1
6.849507682E1,-3.468880057E-1,-5.245995522E-2,2.747755051E-1
6.850007682E1,-3.710128963E-1,-5.625820160E-2,2.970085144E-1
6.850507682E1,-3.917154670E-1,-4.306483269E-2,3.166866302E-1
6.851007682E1,-4.201647937E-1,-4.024887085E-2,3.219785690E-1
6.851507682E1,-4.389503002E-1,-3.534126282E-2,3.034791946E-1
6.852007682E1,-4.388721287E-1,-3.457713127E-2,2.796154022E-1
6.852507682E1,-4.319241345E-1,-2.445960045E-2,2.608413696E-1
6.853007682E1,-4.432129264E-1,-4.988670349E-3,2.479457855E-1
6.853507682E1,-4.769809842E-1,2.719306946E-2,2.683506012E-1
6.854007682E1,-4.939625561E-1,6.761860847E-2,2.829303741E-1
6.854507682E1,-4.704880714E-1,1.001269817E-1,3.018255234E-1
6.855007682E1,-4.578338265E-1,1.247680187E-1,2.996301651E-1
6.855507682E1,-4.186136127E-1,1.142311096E-1,2.827997208E-1
6.856007682E1,-3.839337230E-1,9.962391853E-2,2.333211899E-1
6.856507682E1,-3.759043515E-1,1.156768799E-1,1.779594421E-1
6.857007682E1,-3.708257675E-1,1.197619438E-1,1.082601547E-1
6.857507682E1,-3.723516762E-1,1.349494457E-1,6.605720520E-2
6.858007682E1,-3.320475817E-1,1.545767784E-1,4.956722260E-2
6.858507682E1,-2.939988673E-1,1.692230701E-1,4.478073120E-2
6.859007682E1,-2.646864057E-1,1.632452011E-1,2.797126770E-3
6.859507682E1,-1.692083329E-1,1.579678059E-1,-5.740165710E-2
6.860007682E1,-1.341343969E-1,1.406641006E-1,-1.175222397E-1
6.860507682E1,-1.124296337E-1,1.373579502E-1,-1.763896942E-1
6.861007682E1,-6.704668701E-2,1.479334831E-1,-1.933088303E-1
6.861507682E1,5.812495947E-4,1.489231586E-1,-2.088346481E-1
6.862007682E1,7.055787742E-2,1.362016201E-1,-2.366046906E-1
6.862507682E1,1.258864254E-1,1.098279953E-1,-2.793693542E-1
6.863007682E1,1.796926707E-1,1.076378822E-1,-3.440723419E-1
6.863507682E1,2.221460640E-1,1.001091003E-1,-3.893556595E-1
6.864007682E1,2.751119137E-1,1.138515472E-1,-3.556852341E-1
6.864507682E1,3.142213225E-1,1.073734760E-1,-3.254671097E-1
6.865007682E1,3.422864974E-1,9.132337570E-2,-3.126993179E-1
6.865507682E1,3.820315003E-1,5.755662918E-2,-2.988100052E-1
6.866007682E1,4.215230346E-1,5.973100662E-2,-3.052968979E-1
6.866507682E1,4.567769170E-1,3.423237801E-2,-3.144655228E-1
6.867007682E1,4.949562848E-1,8.316516876E-3,-3.240251541E-1
6.867507682E1,5.151098371E-1,2.511739731E-3,-3.122520447E-1
6.868007682E1,5.259826779E-1,2.852439880E-3,-2.913064957E-1
6.868507682E1,5.268260241E-1,5.189895630E-3,-2.201213837E-1
6.869007682E1,5.220943689E-1,1.141858101E-2,-1.846981049E-1
6.869507682E1,5.152649283E-1,1.419782639E-2,-1.524486542E-1
6.870007682E1,4.930282831E-1,1.477956772E-2,-1.011953354E-1
6.870507682E1,4.358073473E-1,1.273894310E-2,-7.287693024E-2
6.871007682E1,3.898348212E-1,8.406639099E-4,-3.013896942E-2
6.871507682E1,3.239405155E-1,-5.556106567E-3,4.170131683E-2
6.872007682E1,2.565157712E-1,-1.034855843E-2,1.177015305E-1
6.872507682E1,1.918973923E-1,-2.090430260E-2,1.813364029E-1
6.873007682E1,1.356840879E-1,-4.466700554E-2,2.235012054E-1
6.873507682E1,8.553062379E-2,-7.551026344E-2,2.652196884E-1
6.874007682E1,2.926676720E-2,-1.059570312E-1,2.948608398E-1
6.874507682E1,-3.337383270E-2,-1.441349983E-1,3.087835312E-1
6.875007682E1,-1.152510047E-1,-1.735928059E-1,3.209724426E-1
6.875507682E1,-1.845457852E-1,-1.948106289E-1,3.594274521E-1
6.876007682E1,-2.236923724E-1,-2.129755020E-1,3.955659866E-1
6.876507682E1,-2.931892276E-1,-2.219014168E-1,4.225645065E-1
6.877007682E1,-3.493584692E-1,-2.310051918E-1,4.573125839E-1
6.877507682E1,-4.141188860E-1,-2.572453022E-1,4.410524368E-1
6.878007682E1,-4.555561543E-1,-2.956165075E-1,4.563350677E-1
6.878507682E1,-4.636120200E-1,-3.289139271E-1,4.702568054E-1
6.879007682E1,-4.447002709E-1,-3.523929119E-1,4.918775558E-1
6.879507682E1,-4.174016714E-1,-3.705368042E-1,5.188646317E-1
6.880007682E1,-4.051140547E-1,-3.734196424E-1,5.185031891E-1
6.880507682E1,-4.008362889E-1,-3.726909161E-1,5.248022079E-1
6.881007682E1,-3.875108063E-1,-3.697679043E-1,5.101985931E-1
6.881507682E1,-3.624523878E-1,-3.630570173E-1,4.817848206E-1
6.882007682E1,-3.124794960E-1,-3.409607410E-1,4.670476913E-1
6.882507682E1,-2.524988651E-1,-3.159794807E-1,4.272222519E-1
6.883007682E1,-2.132394761E-1,-2.978272438E-1,3.597841263E-1
6.883507682E1,-1.801946908E-1,-2.593915462E-1,2.911376953E-1
6.884007682E1,-1.531873792E-1,-2.181613445E-1,2.487297058E-1
6.884507682E1,-1.373981535E-1,-1.678946018E-1,2.112445831E-1
6.885007682E1,-1.227547824E-1,-1.289861202E-1,1.950969696E-1
6.885507682E1,-1.021470577E-1,-6.511783600E-2,1.631937027E-1
6.886007682E1,-7.279735804E-2,-2.064228058E-2,1.237926483E-1
6.886507682E1,-7.823105156E-2,3.452253342E-2,7.178688049E-2
6.887007682E1,-1.105511785E-1,8.801865578E-2,2.873039246E-2
6.887507682E1,-1.359075755E-1,1.418921947E-1,1.331615448E-2
6.888007682E1,-1.544736624E-1,1.893825531E-1,-8.139610291E-3
6.888507682E1,-1.644971669E-1,2.212326527E-1,-3.604888916E-2
6.889007682E1,-1.714529842E-1,2.652299404E-1,-7.891464233E-2
6.889507682E1,-1.744132638E-1,3.025116920E-1,-1.147546768E-1
6.890007682E1,-1.914067268E-1,3.435814381E-1,-1.106166840E-1
6.890507682E1,-1.998042911E-1,3.479652405E-1,-1.015291214E-1
6.891007682E1,-2.186924517E-1,3.724501133E-1,-7.826805115E-2
6.891507682E1,-2.368336767E-1,3.675117493E-1,-1.056461334E-1
6.892007682E1,-2.512272894E-1,3.732321262E-1,-1.221208572E-1
6.892507682E1,-2.871706486E-1,3.853824139E-1,-1.399803162E-1
6.893007682E1,-3.194627166E-1,3.863255978E-1,-1.436910629E-1
6.893507682E1,-3.436769247E-1,4.050762653E-1,-1.408786774E-1
6.894007682E1,-3.158191144E-1,4.143495560E-1,-1.186943054E-1
6.894507682E1,-2.916715741E-1,4.164519310E-1,-1.148233414E-1
6.895007682E1,-2.730288804E-1,4.210379124E-1,-1.384305954E-1
6.895507682E1,-2.560651004E-1,4.154188633E-1,-1.498918533E-1
6.896007682E1,-2.010806948E-1,3.938715458E-1,-1.513557434E-1
6.896507682E1,-1.275307834E-1,3.805212975E-1,-1.486921310E-1
6.897007682E1,-8.990439773E-2,3.709445000E-1,-1.421375275E-1
6.897507682E1,-5.824805796E-2,3.580901623E-1,-1.483087540E-1
6.898007682E1,-3.472995758E-2,3.305130005E-1,-1.856241226E-1
6.898507682E1,-3.310424089E-2,2.897210121E-1,-1.960191727E-1
6.899007682E1,2.543136477E-3,2.518346310E-1,-1.913528442E-1
6.899507682E1,3.936223686E-2,2.008268833E-1,-1.666574478E-1
6.900007682E1,6.679764390E-2,1.498765945E-1,-1.645097733E-1
6.900507682E1,8.263784647E-2,8.847498894E-2,-1.561069489E-1
6.901007682E1,1.142134368E-1,2.031898499E-2,-1.369447708E-1
6.901507682E1,1.079327315E-1,-3.048586845E-2,-7.286357880E-2
6.902007682E1,9.514237940E-2,-6.121921539E-2,-6.602001190E-2
6.902507682E1,6.986542046E-2,-7.648968697E-2,-6.500244141E-2
6.903007682E1,7.159222662E-2,-1.149809361E-1,-3.272151947E-2
6.903507682E1,7.794728875E-2,-1.203286648E-1,1.176071167E-2
6.904007682E1,9.137424827E-2,-1.162323952E-1,1.511383057E-2
6.904507682E1,1.041268855E-1,-1.116609573E-1,9.565353394E-4
6.905007682E1,1.138690114E-1,-1.116919518E-1,-1.302909851E-2
6.905507682E1,1.428581029E-1,-8.341741562E-2,-2.535820007E-2
6.906007682E1,1.574733257E-1,-6.236815453E-2,-2.438545227E-2
6.906507682E1,1.323547512E-1,-4.821014404E-2,-2.738761902E-2
6.907007682E1,1.124045402E-1,-3.216028214E-2,7.504463196E-3
6.907507682E1,1.163935959E-1,-1.031398773E-2,3.061389923E-2
6.908007682E1,9.916371107E-2,8.250951767E-3,5.495548248E-2
6.908507682E1,9.571395814E-2,1.487708092E-2,4.863643646E-2
6.909007682E1,6.102147698E-2,2.808666229E-2,4.177188873E-2
6.909507682E1,1.189321280E-2,5.020856857E-2,6.034946442E-2
6.910007682E1,-4.698547721E-2,6.051397324E-2,1.086254120E-1
6.910507682E1,-7.826516032E-2,6.453251839E-2,1.315908432E-1
6.911007682E1,-8.399035037E-2,6.478595734E-2,1.399135590E-1
6.911507682E1,-9.203512967E-2,6.449079514E-2,1.058559418E-1
6.912007682E1,-1.039189249E-1,6.378746033E-2,6.843280792E-2
6.912507682E1,-9.614935517E-2,5.170059204E-2,2.417659760E-2
6.913007682E1,-7.183545828E-2,5.002641678E-2,2.220249176E-2
6.913507682E1,-3.589275479E-2,5.815362930E-2,3.583812714E-2
6.914007682E1,2.776086330E-4,5.814671516E-2,5.352878571E-2
6.914507682E1,1.555374265E-2,6.145405769E-2,6.166839600E-2
6.915007682E1,2.598619461E-2,4.280424118E-2,5.686473846E-2
6.915507682E1,4.419428110E-2,2.344822884E-2,4.731750488E-2
6.916007682E1,6.513555348E-2,6.709814072E-3,6.348419189E-2
6.916507682E1,8.920988441E-2,8.132219315E-3,4.420661926E-2
6.917007682E1,1.242275834E-1,-8.821487427E-5,3.243732452E-2
6.917507682E1,1.447117329E-1,6.411075592E-4,3.432464600E-2
6.918007682E1,1.441380680E-1,-2.984523773E-3,2.472496033E-2
6.918507682E1,1.689662188E-1,4.731893539E-3,5.264282227E-3
6.919007682E1,1.843168736E-1,2.270507812E-2,-2.004814148E-2
6.919507682E1,2.062614411E-1,2.387285233E-2,-7.038116455E-2
6.920007682E1,2.340090424E-1,-6.904363632E-3,-1.166925430E-1
6.920507682E1,2.485549748E-1,-2.135348320E-2,-1.556091309E-1
6.921007682E1,2.562012076E-1,-3.581857681E-2,-1.609897614E-1
6.921507682E1,2.683638632E-1,-4.121112823E-2,-1.514482498E-1
6.922007682E1,2.768999338E-1,-4.764127731E-2,-1.136674881E-1
6.922507682E1,2.859541476E-1,-6.340718269E-2,-9.224700928E-2
6.923007682E1,3.021406531E-1,-9.883856773E-2,-6.548023224E-2
6.923507682E1,3.102460504E-1,-1.322600842E-1,-8.372116089E-2
6.924007682E1,3.057836294E-1,-1.563014984E-1,-1.046829224E-1
6.924507682E1,2.863090932E-1,-1.715381145E-1,-1.126441956E-1
6.925007682E1,2.172040939E-1,-1.827089787E-1,-9.708309174E-2
6.925507682E1,1.520068347E-1,-1.660914421E-1,-6.675052643E-2
6.926007682E1,1.102141663E-1,-1.751461029E-1,-2.241992950E-2
6.926507682E1,9.200096130E-2,-1.501312256E-1,3.059387207E-3
6.927007682E1,9.764490277E-2,-1.518485546E-1,2.432823181E-2
6.927507682E1,9.726231545E-2,-1.620826721E-1,2.501106262E-2
6.928007682E1,9.127593040E-2,-1.744863987E-1,8.434295654E-3
6.928507682E1,5.833407491E-2,-1.786203384E-1,-5.278587341E-3
6.929007682E1,3.031263500E-2,-1.604783535E-1,8.561134338E-3
6.929507682E1,2.231375128E-2,-1.440165043E-1,9.187793732E-2
6.930007682E1,5.261423811E-2,-1.299154758E-1,1.484689713E-1
6.930507682E1,7.719183713E-2,-1.316606998E-1,1.864099503E-1
6.931007682E1,9.354976565E-2,-1.462044716E-1,1.760606766E-1
6.931507682E1,1.049691215E-1,-1.451919079E-1,1.416273117E-1
6.932007682E1,1.179728806E-1,-1.442492008E-1,1.007289886E-1
6.932507682E1,1.161025390E-1,-1.392185688E-1,9.877204895E-2
6.933007682E1,1.067492217E-1,-9.930944443E-2,1.137428284E-1
6.933507682E1,1.062330678E-1,-1.025669575E-1,1.204214096E-1
6.934007682E1,9.902572632E-2,-1.006698608E-1,1.070766449E-1
6.934507682E1,1.182787791E-1,-9.700536728E-2,7.912635803E-2
6.935007682E1,1.171169430E-1,-1.136491299E-1,3.311729431E-2
6.935507682E1,1.156221628E-1,-1.045830250E-1,-3.752803802E-2
6.936007682E1,1.104113758E-1,-9.678673744E-2,-6.498050690E-2
6.936507682E1,8.561367542E-2,-9.413099289E-2,-4.461479187E-2
6.937007682E1,9.047108144E-2,-9.122443199E-2,-2.822303772E-2
6.937507682E1,7.417576760E-2,-1.003830433E-1,-3.919506073E-2
6.938007682E1,5.916972458E-2,-1.271839142E-1,-5.910968781E-2
6.938507682E1,6.472853571E-2,-1.419987679E-1,-8.088016510E-2
6.939007682E1,5.294802040E-2,-1.476759911E-1,-7.904148102E-2
6.939507682E1,5.019425973E-2,-1.479992867E-1,-8.172225952E-2
6.940007682E1,6.545662880E-2,-1.394352913E-1,-7.887935638E-2
6.940507682E1,4.943397641E-2,-1.139354706E-1,-4.633712769E-2
6.941007682E1,4.576044530E-2,-1.120369434E-1,-4.391670227E-2
6.941507682E1,3.805551678E-2,-1.256880760E-1,-6.867790222E-2
6.942007682E1,5.279443786E-2,-1.110448837E-1,-8.043289185E-2
6.942507682E1,6.957356632E-2,-9.712171555E-2,-1.046152115E-1
6.943007682E1,5.939757824E-2,-6.036233902E-2,-1.163206100E-1
6.943507682E1,3.076830879E-2,-2.475976944E-2,-1.149263382E-1
6.944007682E1,4.371702671E-4,8.829593658E-3,-1.015386581E-1
6.944507682E1,-1.095223427E-2,4.045748711E-2,-8.308124542E-2
6.945007682E1,-2.128238231E-2,7.929491997E-2,-1.014270782E-1
6.945507682E1,-3.409163654E-2,1.042480469E-1,-1.184835434E-1
6.946007682E1,-7.411350310E-2,1.213824749E-1,-1.221332550E-1
6.946507682E1,-1.075647324E-1,1.562683582E-1,-1.074457169E-1
6.947007682E1,-1.494429708E-1,1.718428135E-1,-8.947277069E-2
6.947507682E1,-1.416971385E-1,1.899795532E-1,-6.203365326E-2
6.948007682E1,-1.196506321E-1,1.662673950E-1,-2.645874023E-2
6.948507682E1,-9.294533730E-2,1.477034092E-1,-4.007244110E-2
6.949007682E1,-3.593623638E-2,1.596698761E-1,-6.648540497E-2
6.949507682E1,-1.017406583E-2,1.614103317E-1,-1.116333008E-1
6.950007682E1,-2.080938965E-2,1.657481194E-1,-8.946037292E-2
6.950507682E1,-5.283585936E-2,1.760032177E-1,-2.940559387E-2
6.951007682E1,-6.491936743E-2,1.884324551E-1,2.379417419E-2
6.951507682E1,-7.987673581E-2,1.780104637E-1,3.993988037E-2
6.952007682E1,-7.795454562E-2,1.677136421E-1,5.249023438E-2
6.952507682E1,-5.481795222E-2,1.760678291E-1,5.289554596E-2
6.953007682E1,-4.739239067E-2,1.453125477E-1,4.955768585E-2
6.953507682E1,-4.980030656E-2,1.476194859E-1,3.361988068E-2
6.954007682E1,-8.672827482E-2,1.487886906E-1,1.912021637E-2
6.954507682E1,-1.032778844E-1,1.570122242E-1,3.273582458E-2
6.955007682E1,-1.163453013E-1,1.710982323E-1,1.854991913E-2
6.955507682E1,-1.435465068E-1,1.789054871E-1,2.476119995E-2
6.956007682E1,-1.617770493E-1,1.527988911E-1,-9.120941162E-3
6.956507682E1,-1.672540903E-1,1.339528561E-1,-1.707172394E-2
6.957007682E1,-1.753017008E-1,1.127996445E-1,-3.856849670E-2
6.957507682E1,-1.789309680E-1,8.136606216E-2,-4.055213928E-2
6.958007682E1,-1.726940572E-1,3.909564018E-2,-3.046321869E-2
6.958507682E1,-1.712337583E-1,-1.810073853E-2,-2.529335022E-2
6.959007682E1,-1.519247293E-1,-5.875134468E-2,-2.272129059E-2
6.959507682E1,-1.147888601E-1,-8.759069443E-2,-1.302433014E-2
6.960007682E1,-7.899994403E-2,-9.542703629E-2,-8.263587952E-3
6.960507682E1,-2.110620588E-2,-9.271407127E-2,-1.808452606E-2
6.961007682E1,3.049663454E-2,-1.111872196E-1,-1.584434509E-2
6.961507682E1,8.013681322E-2,-1.094286442E-1,-2.617263794E-2
6.962007682E1,1.332193911E-1,-1.316969395E-1,-4.880428314E-2
6.962507682E1,1.859496385E-1,-1.384737492E-1,-7.069683075E-2
6.963007682E1,2.274259776E-1,-1.329596043E-1,-9.672737122E-2
6.963507682E1,2.644377947E-1,-1.386811733E-1,-1.184883118E-1
6.964007682E1,2.787225544E-1,-1.304519176E-1,-1.422338486E-1
6.964507682E1,2.530027032E-1,-1.369826794E-1,-1.203622818E-1
6.965007682E1,2.526046634E-1,-1.269428730E-1,-8.708572388E-2
6.965507682E1,2.571886480E-1,-1.314110756E-1,-5.597114563E-2
6.966007682E1,2.638859749E-1,-1.557862759E-1,-6.595230103E-2
6.966507682E1,2.469282001E-1,-1.767399311E-1,-5.554485321E-2
6.967007682E1,1.923772395E-1,-1.794636250E-1,-5.297946930E-2
6.967507682E1,1.586152613E-1,-1.893036366E-1,-3.961563110E-2
6.968007682E1,1.564504802E-1,-2.011401653E-1,-2.329730988E-2
6.968507682E1,1.597118825E-1,-2.163136005E-1,-2.651214600E-3
6.969007682E1,1.479747891E-1,-2.153620720E-1,2.052402496E-2
6.969507682E1,1.428022236E-1,-2.185411453E-1,3.446960449E-2
6.970007682E1,1.130300015E-1,-2.204022408E-1,5.248165131E-2
6.970507682E1,1.033768579E-1,-2.110638618E-1,8.171939850E-2
6.971007682E1,1.079864576E-1,-2.162423134E-1,5.703926086E-2
6.971507682E1,1.050860807E-1,-2.076020241E-1,4.135799408E-2
6.972007682E1,8.485510945E-2,-1.950359344E-1,5.077266693E-2
6.972507682E1,5.904608220E-2,-1.763744354E-1,5.099487305E-2
6.973007682E1,2.946692705E-2,-1.487324238E-1,6.850624084E-2
6.973507682E1,-5.053207278E-4,-1.257379055E-1,9.453487396E-2
6.974007682E1,-8.369810879E-3,-9.362292290E-2,1.208648682E-1
6.974507682E1,-1.187517494E-2,-9.746456146E-2,1.132726669E-1
6.975007682E1,-8.361041546E-5,-9.531521797E-2,9.854221344E-2
6.975507682E1,1.098152995E-2,-1.175794601E-1,1.024570465E-1
6.976007682E1,3.501007706E-2,-1.233241558E-1,9.542751312E-2
