"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
7.310507682E1,7.567966780E-1,2.153424323E-1,-1.914599687E-1,-5.867107511E-1,8.163478373E1,3.343451434E1,-2.126453548E0,-7.620838617E1
7.311007682E1,7.567505916E-1,2.153946608E-1,-1.918835342E-1,-5.866126418E-1,8.164286282E1,3.347100749E1,-2.161107244E0,-7.621364769E1
7.311507682E1,7.567037936E-1,2.153319418E-1,-1.922181845E-1,-5.865864754E-1,8.165106597E1,3.349022189E1,-2.193981817E0,-7.622489354E1
7.312007682E1,7.566508142E-1,2.151384503E-1,-1.924667954E-1,-5.866442919E-1,8.166035183E1,3.349092135E1,-2.225975407E0,-7.624389154E1
7.312507682E1,7.565825123E-1,2.148168981E-1,-1.926444918E-1,-5.867918730E-1,8.167232205E1,3.347451928E1,-2.257882630E0,-7.627211022E1
7.313007682E1,7.564948169E-1,2.143653929E-1,-1.927630603E-1,-5.870310664E-1,8.168768892E1,3.344174254E1,-2.290735235E0,-7.631032975E1
7.313507682E1,7.563766877E-1,2.137947381E-1,-1.928370446E-1,-5.873669982E-1,8.170838495E1,3.339472896E1,-2.324723238E0,-7.635992691E1
7.314007682E1,7.562233956E-1,2.131086737E-1,-1.928861886E-1,-5.877974033E-1,8.173523501E1,3.333533377E1,-2.361291555E0,-7.642148581E1
7.314507682E1,7.560243160E-1,2.123071253E-1,-1.929362863E-1,-5.883268714E-1,8.177009419E1,3.326553790E1,-2.402375301E0,-7.649681668E1
7.315007682E1,7.557773560E-1,2.114021778E-1,-1.930011809E-1,-5.889484286E-1,8.181332030E1,3.318753715E1,-2.448528830E0,-7.658559929E1
7.315507682E1,7.554839369E-1,2.104139030E-1,-1.930860281E-1,-5.896505713E-1,8.186465382E1,3.310360761E1,-2.499199488E0,-7.668650103E1
7.316007682E1,7.551564152E-1,2.093683779E-1,-1.931763589E-1,-5.904121995E-1,8.192192228E1,3.301506743E1,-2.552193147E0,-7.679597674E1
7.316507682E1,7.548010780E-1,2.082799375E-1,-1.932713836E-1,-5.912199020E-1,8.198401712E1,3.292318287E1,-2.606964088E0,-7.691215028E1
7.317007682E1,7.544377367E-1,2.071613669E-1,-1.933682561E-1,-5.920444131E-1,8.204747066E1,3.282886422E1,-2.663560565E0,-7.703083021E1
7.317507682E1,7.540742334E-1,2.060393691E-1,-1.934605241E-1,-5.928683281E-1,8.211091209E1,3.273406219E1,-2.720208451E0,-7.714932042E1
7.318007682E1,7.537183442E-1,2.049361914E-1,-1.935411096E-1,-5.936763883E-1,8.217298563E1,3.264025404E1,-2.775313178E0,-7.726518557E1
7.318507682E1,7.533773078E-1,2.038776278E-1,-1.936061382E-1,-5.944520235E-1,8.223243240E1,3.254946984E1,-2.827319232E0,-7.737594515E1
7.319007682E1,7.530506087E-1,2.028853148E-1,-1.936530173E-1,-5.951897502E-1,8.228934689E1,3.246347310E1,-2.874619284E0,-7.748072110E1
7.319507682E1,7.527354036E-1,2.019606978E-1,-1.936853081E-1,-5.958920121E-1,8.234422834E1,3.238264755E1,-2.917274239E0,-7.758000518E1
7.320007682E1,7.524343359E-1,2.011129260E-1,-1.937021017E-1,-5.965531468E-1,8.239662025E1,3.230772292E1,-2.954742306E0,-7.767295797E1
7.320507682E1,7.521499309E-1,2.003338486E-1,-1.936956197E-1,-5.971757174E-1,8.244608737E1,3.223733017E1,-2.986879597E0,-7.775957482E1
7.321007682E1,7.518842042E-1,1.996191293E-1,-1.936652511E-1,-5.977592468E-1,8.249228373E1,3.217099505E1,-3.013963268E0,-7.783974776E1
7.321507682E1,7.516453439E-1,1.989564300E-1,-1.936029643E-1,-5.983005166E-1,8.253379128E1,3.210692955E1,-3.036382148E0,-7.791264591E1
7.322007682E1,7.514342772E-1,1.983226091E-1,-1.935130507E-1,-5.988049507E-1,8.257045478E1,3.204333025E1,-3.055976041E0,-7.797919658E1
7.322507682E1,7.512505656E-1,1.977039278E-1,-1.934044957E-1,-5.992749333E-1,8.260235568E1,3.197961873E1,-3.074388535E0,-7.804011722E1
7.323007682E1,7.510901504E-1,1.970839202E-1,-1.932779402E-1,-5.997208953E-1,8.263020297E1,3.191435765E1,-3.092472441E0,-7.809688814E1
7.323507682E1,7.509524130E-1,1.964569688E-1,-1.931357533E-1,-6.001447439E-1,8.265410736E1,3.184721558E1,-3.110757178E0,-7.814987564E1
7.324007682E1,7.508325307E-1,1.958135664E-1,-1.929825097E-1,-6.005541682E-1,8.267490837E1,3.177769570E1,-3.130008444E0,-7.820035774E1
7.324507682E1,7.507270360E-1,1.951504201E-1,-1.928197443E-1,-6.009540558E-1,8.269320941E1,3.170563136E1,-3.150398093E0,-7.824908875E1
7.325007682E1,7.506316007E-1,1.944660842E-1,-1.926446110E-1,-6.013511419E-1,8.270976250E1,3.163069593E1,-3.171534829E0,-7.829689324E1
7.325507682E1,7.505391477E-1,1.937680840E-1,-1.924634874E-1,-6.017497182E-1,8.272579573E1,3.155408917E1,-3.193198645E0,-7.834466784E1
7.326007682E1,7.504377024E-1,1.930579394E-1,-1.922900528E-1,-6.021597981E-1,8.274338549E1,3.147704404E1,-3.215978828E0,-7.839443628E1
7.326507682E1,7.503212911E-1,1.923396587E-1,-1.921342611E-1,-6.025843024E-1,8.276356644E1,3.140071088E1,-3.240264045E0,-7.844705590E1
7.327007682E1,7.501820493E-1,1.916125268E-1,-1.920079142E-1,-6.030294299E-1,8.278769995E1,3.132596350E1,-3.266815305E0,-7.850392523E1
7.327507682E1,7.500243518E-1,1.908752322E-1,-1.919289082E-1,-6.034843922E-1,8.281502527E1,3.125403195E1,-3.297603129E0,-7.856430229E1
7.328007682E1,7.498491743E-1,1.901265234E-1,-1.919057518E-1,-6.039456129E-1,8.284537082E1,3.118545640E1,-3.333548603E0,-7.862805095E1
7.328507682E1,7.496657558E-1,1.893593073E-1,-1.919412464E-1,-6.044028997E-1,8.287713416E1,3.111977851E1,-3.375810802E0,-7.869383957E1
7.329007682E1,7.494747157E-1,1.885866076E-1,-1.920441538E-1,-6.048485637E-1,8.291020678E1,3.105885126E1,-3.424418297E0,-7.876097075E1
7.329507682E1,7.492817707E-1,1.878108680E-1,-1.922093928E-1,-6.052763462E-1,8.294359820E1,3.100249207E1,-3.479019313E0,-7.882833241E1
7.330007682E1,7.490888719E-1,1.870355159E-1,-1.924287677E-1,-6.056853533E-1,8.297697063E1,3.095038503E1,-3.538725477E0,-7.889543946E1
7.330507682E1,7.489032370E-1,1.862662584E-1,-1.926924586E-1,-6.060680151E-1,8.300907598E1,3.090226496E1,-3.602609220E0,-7.896078853E1
7.331007682E1,7.487293497E-1,1.855043769E-1,-1.929895878E-1,-6.064218879E-1,8.303914040E1,3.085739582E1,-3.669788500E0,-7.902355321E1
7.331507682E1,7.485670084E-1,1.847515702E-1,-1.933104545E-1,-6.067498326E-1,8.306720050E1,3.081518919E1,-3.739237466E0,-7.908371352E1
7.332007682E1,7.484146108E-1,1.840060651E-1,-1.936528087E-1,-6.070551276E-1,8.309353482E1,3.077532055E1,-3.810774263E0,-7.914163485E1
7.332507682E1,7.482711873E-1,1.832727790E-1,-1.940029711E-1,-6.073418856E-1,8.311831219E1,3.073718629E1,-3.882766147E0,-7.919730216E1
7.333007682E1,7.481405293E-1,1.825524569E-1,-1.943503171E-1,-6.076086760E-1,8.314087896E1,3.070001280E1,-3.954357773E0,-7.925003954E1
7.333507682E1,7.480297740E-1,1.818577200E-1,-1.946808398E-1,-6.078475118E-1,8.316000431E1,3.066380663E1,-4.023786199E0,-7.929809452E1
7.334007682E1,7.479465367E-1,1.811962873E-1,-1.949941516E-1,-6.080470085E-1,8.317437543E1,3.062917034E1,-4.090880178E0,-7.933982709E1
7.334507682E1,7.478907682E-1,1.805790812E-1,-1.952989250E-1,-6.082013845E-1,8.318400287E1,3.059772967E1,-4.155732223E0,-7.937480298E1
7.335007682E1,7.478642055E-1,1.800216883E-1,-1.955999732E-1,-6.083025336E-1,8.318858813E1,3.057121973E1,-4.217863826E0,-7.940209127E1
7.335507682E1,7.478678110E-1,1.795296669E-1,-1.959087700E-1,-6.083441377E-1,8.318796575E1,3.055099548E1,-4.278014674E0,-7.942130568E1
7.336007682E1,7.479025015E-1,1.791032702E-1,-1.962405592E-1,-6.083202362E-1,8.318197740E1,3.053823006E1,-4.337612403E0,-7.943227831E1
7.336507682E1,7.479694324E-1,1.787512749E-1,-1.965966970E-1,-6.082264781E-1,8.317042263E1,3.053378982E1,-4.396270219E0,-7.943446396E1
7.337007682E1,7.480754172E-1,1.784687936E-1,-1.969687492E-1,-6.080586910E-1,8.315212302E1,3.053653407E1,-4.453842668E0,-7.942689232E1
7.337507682E1,7.482227701E-1,1.782542020E-1,-1.973506510E-1,-6.078164577E-1,8.312667522E1,3.054582338E1,-4.509984877E0,-7.940923974E1
7.338007682E1,7.486818232E-1,1.784797758E-1,-1.977310032E-1,-6.070609093E-1,8.304735598E1,3.059222182E1,-4.552873032E0,-7.931881934E1
7.338507682E1,7.491865846E-1,1.787331998E-1,-1.981049031E-1,-6.062411666E-1,8.296006722E1,3.064027265E1,-4.595706188E0,-7.921911527E1
7.339007682E1,7.497286417E-1,1.789833009E-1,-1.984577626E-1,-6.053812504E-1,8.286624508E1,3.068612400E1,-4.638728502E0,-7.911287467E1
7.339507682E1,7.502961210E-1,1.792163253E-1,-1.987790316E-1,-6.045032144E-1,8.276792937E1,3.072781283E1,-4.681263102E0,-7.900275015E1
7.340007682E1,7.508795591E-1,1.794175059E-1,-1.990511417E-1,-6.036289334E-1,8.266674889E1,3.076273491E1,-4.722143028E0,-7.889103438E1
7.340507682E1,7.514745632E-1,1.795547456E-1,-1.992914826E-1,-6.027677655E-1,8.256345790E1,3.078937891E1,-4.764783199E0,-7.877979300E1
7.341007682E1,7.520317528E-1,1.795855463E-1,-1.995251477E-1,-6.019858718E-1,8.246663517E1,3.080618952E1,-4.811771348E0,-7.867948341E1
7.341507682E1,7.525372050E-1,1.795197874E-1,-1.997763962E-1,-6.012901068E-1,8.237872200E1,3.081599588E1,-4.864029509E0,-7.859215843E1
7.342007682E1,7.529812136E-1,1.793821901E-1,-2.000591159E-1,-6.006810069E-1,8.230143210E1,3.082214104E1,-4.920796742E0,-7.851852964E1
7.342507682E1,7.533619459E-1,1.791944504E-1,-2.003793865E-1,-6.001526713E-1,8.223510933E1,3.082705305E1,-4.981170564E0,-7.845804636E1
7.343007682E1,7.536804487E-1,1.789488345E-1,-2.007700503E-1,-5.996953249E-1,8.217959301E1,3.083254759E1,-5.048752466E0,-7.841080196E1
7.343507682E1,7.539262653E-1,1.786526889E-1,-2.012314349E-1,-5.993198752E-1,8.213672511E1,3.083939894E1,-5.122596620E0,-7.837836536E1
7.344007682E1,7.541031963E-1,1.783546656E-1,-2.017459869E-1,-5.990129709E-1,8.210585875E1,3.085062306E1,-5.198187192E0,-7.835811544E1
7.344507682E1,7.542090561E-1,1.780629307E-1,-2.023002803E-1,-5.987794995E-1,8.208738650E1,3.086596761E1,-5.273643800E0,-7.835014722E1
7.345007682E1,7.542420710E-1,1.777891666E-1,-2.028684020E-1,-5.986270308E-1,8.208162478E1,3.088453987E1,-5.345711632E0,-7.835436191E1
7.345507682E1,7.542035181E-1,1.775507778E-1,-2.034288496E-1,-5.985561609E-1,8.208835295E1,3.090626870E1,-5.411336016E0,-7.836987794E1
7.346007682E1,7.541215275E-1,1.773881018E-1,-2.039790303E-1,-5.985204577E-1,8.210266025E1,3.093436035E1,-5.469112963E0,-7.839006532E1
7.346507682E1,7.540233749E-1,1.773070842E-1,-2.045160234E-1,-5.984848738E-1,8.211978510E1,3.096890928E1,-5.519729632E0,-7.840983944E1
7.347007682E1,7.539357679E-1,1.773178726E-1,-2.050520182E-1,-5.984086394E-1,8.213506758E1,3.101153640E1,-5.565004373E0,-7.842401509E1
7.347507682E1,7.538668542E-1,1.774162352E-1,-2.055841684E-1,-5.982837081E-1,8.214708749E1,3.106157195E1,-5.605342267E0,-7.843131859E1
7.348007682E1,7.538121253E-1,1.775978208E-1,-2.061091959E-1,-5.981181264E-1,8.215663224E1,3.111840541E1,-5.640494840E0,-7.843273142E1
7.348507682E1,7.537859826E-1,1.778400391E-1,-2.066486031E-1,-5.978929400E-1,8.216119123E1,3.118154037E1,-5.674623874E0,-7.842655231E1
7.349007682E1,7.537794451E-1,1.781379730E-1,-2.072054297E-1,-5.976197124E-1,8.216233126E1,3.125083976E1,-5.707894889E0,-7.841456419E1
7.349507682E1,7.538008056E-1,1.784860343E-1,-2.077644467E-1,-5.972947478E-1,8.215860631E1,3.132456868E1,-5.739658388E0,-7.839553208E1
7.350007682E1,7.538463972E-1,1.788811684E-1,-2.082964480E-1,-5.969336033E-1,8.215065530E1,3.140024669E1,-5.767197102E0,-7.837027636E1
7.350507682E1,7.539120451E-1,1.792990416E-1,-2.087892890E-1,-5.965530276E-1,8.213920547E1,3.147480116E1,-5.790696330E0,-7.834054510E1
7.351007682E1,7.539888185E-1,1.796979755E-1,-2.092403173E-1,-5.961778164E-1,8.212581353E1,3.154437355E1,-5.812067021E0,-7.830963624E1
7.351507682E1,7.540589036E-1,1.800326258E-1,-2.096628249E-1,-5.958396792E-1,8.211358668E1,3.160607015E1,-5.834485072E0,-7.828256895E1
7.352007682E1,7.541196853E-1,1.802923530E-1,-2.100633234E-1,-5.955430865E-1,8.210298169E1,3.165945660E1,-5.859076586E0,-7.826025134E1
7.352507682E1,7.541572815E-1,1.804571450E-1,-2.104410231E-1,-5.953121781E-1,8.209642146E1,3.170279669E1,-5.886294089E0,-7.824600246E1
7.353007682E1,7.541587493E-1,1.805185378E-1,-2.107999027E-1,-5.951647162E-1,8.209616533E1,3.173574847E1,-5.916365609E0,-7.824248737E1
7.353507682E1,7.541057315E-1,1.804599613E-1,-2.111424357E-1,-5.951282382E-1,8.210541640E1,3.175718075E1,-5.949612003E0,-7.825366671E1
7.354007682E1,7.539837246E-1,1.802807897E-1,-2.114735544E-1,-5.952195525E-1,8.212670214E1,3.176755281E1,-5.985797315E0,-7.828213874E1
7.354507682E1,7.537930594E-1,1.800063252E-1,-2.118022144E-1,-5.954272151E-1,8.215995715E1,3.176983113E1,-6.024213748E0,-7.832676469E1
7.355007682E1,7.535523818E-1,1.796622425E-1,-2.121418267E-1,-5.957148075E-1,8.220191930E1,3.176719961E1,-6.065483770E0,-7.838310739E1
7.355507682E1,7.532704896E-1,1.792787015E-1,-2.124938965E-1,-5.960612893E-1,8.225104483E1,3.176241128E1,-6.108326655E0,-7.844833376E1
7.356007682E1,7.529560314E-1,1.788604259E-1,-2.128737420E-1,-5.964486003E-1,8.230581723E1,3.175700487E1,-6.154338221E0,-7.852065552E1
7.356507682E1,7.525889232E-1,1.784114391E-1,-2.132839262E-1,-5.968996882E-1,8.236972232E1,3.175173283E1,-6.202502448E0,-7.860345966E1
7.357007682E1,7.521892008E-1,1.779541224E-1,-2.137390524E-1,-5.973770618E-1,8.243925854E1,3.174955792E1,-6.253810923E0,-7.869221533E1
7.357507682E1,7.517639779E-1,1.775123328E-1,-2.142361104E-1,-5.978655219E-1,8.251317801E1,3.175232696E1,-6.306840248E0,-7.878468586E1
7.358007682E1,7.513290335E-1,1.771229357E-1,-2.147626430E-1,-5.983386636E-1,8.258873124E1,3.176222597E1,-6.358886914E0,-7.887660513E1
7.358507682E1,7.508731244E-1,1.767913252E-1,-2.153036445E-1,-5.988144279E-1,8.266786535E1,3.177867495E1,-6.407617207E0,-7.896979603E1
7.359007682E1,7.504060381E-1,1.765282899E-1,-2.158617824E-1,-5.992764235E-1,8.274887517E1,3.180274220E1,-6.453077345E0,-7.906209112E1
7.359507682E1,7.499310651E-1,1.763623804E-1,-2.164210230E-1,-5.997179747E-1,8.283118621E1,3.183567918E1,-6.492105736E0,-7.915180710E1
7.360007682E1,7.494615427E-1,1.763162762E-1,-2.169821113E-1,-6.001155972E-1,8.291248686E1,3.187941125E1,-6.523989089E0,-7.923568342E1
7.360507682E1,7.490075420E-1,1.764088124E-1,-2.175327837E-1,-6.004557610E-1,8.299103779E1,3.193453920E1,-6.546873621E0,-7.931121782E1
7.361007682E1,7.485575724E-1,1.766488105E-1,-2.180510908E-1,-6.007582545E-1,8.306883125E1,3.200022089E1,-6.557549508E0,-7.938013185E1
7.361507682E1,7.481318193E-1,1.770628840E-1,-2.185269445E-1,-6.009937525E-1,8.314238314E1,3.207781479E1,-6.554401648E0,-7.943778738E1
7.362007682E1,7.477247300E-1,1.776480377E-1,-2.189337611E-1,-6.011795998E-1,8.321266101E1,3.216501762E1,-6.534855324E0,-7.948529613E1
7.362507682E1,7.473342870E-1,1.783835590E-1,-2.192654163E-1,-6.013264060E-1,8.328001955E1,3.225952219E1,-6.499563146E0,-7.952379777E1
7.363007682E1,7.469537390E-1,1.792277843E-1,-2.195393592E-1,-6.014482379E-1,8.334562820E1,3.235905405E1,-6.452473919E0,-7.955606734E1
7.363507682E1,7.465809478E-1,1.801338047E-1,-2.197708338E-1,-6.015558839E-1,8.340985865E1,3.246066636E1,-6.397889970E0,-7.958430631E1
7.364007682E1,7.462239663E-1,1.810756177E-1,-2.199753672E-1,-6.016412973E-1,8.347132730E1,3.256319618E1,-6.339333756E0,-7.960809799E1
7.364507682E1,7.458985000E-1,1.820369661E-1,-2.201689482E-1,-6.016839743E-1,8.352733715E1,3.266631655E1,-6.280148679E0,-7.962530297E1
7.365007682E1,7.456039346E-1,1.829919368E-1,-2.203533053E-1,-6.016919017E-1,8.357800281E1,3.276788178E1,-6.222113873E0,-7.963710155E1
7.365507682E1,7.453321969E-1,1.839253455E-1,-2.205154449E-1,-6.016845703E-1,8.362471988E1,3.286561003E1,-6.164561651E0,-7.964558525E1
7.366007682E1,7.450825885E-1,1.848258674E-1,-2.206502259E-1,-6.016683578E-1,8.366761371E1,3.295810559E1,-6.107690252E0,-7.965138270E1
7.366507682E1,7.448436802E-1,1.856771111E-1,-2.207634151E-1,-6.016605496E-1,8.370865200E1,3.304446336E1,-6.052476151E0,-7.965720860E1
7.367007682E1,7.446065260E-1,1.864582300E-1,-2.208594084E-1,-6.016772985E-1,8.374937276E1,3.312324947E1,-6.000166042E0,-7.966554220E1
7.367507682E1,7.443790007E-1,1.871882379E-1,-2.209328562E-1,-6.017051935E-1,8.378842502E1,3.319566279E1,-5.949467036E0,-7.967424101E1
7.368007682E1,7.441541893E-1,1.878857315E-1,-2.209705263E-1,-6.017520428E-1,8.382699690E1,3.326237588E1,-5.897609772E0,-7.968377249E1
7.368507682E1,7.439276564E-1,1.885584891E-1,-2.209722698E-1,-6.018210649E-1,8.386584952E1,3.332410121E1,-5.843858507E0,-7.969459495E1
7.369007682E1,7.437226844E-1,1.892452687E-1,-2.209439576E-1,-6.018692255E-1,8.390099160E1,3.338454944E1,-5.787558416E0,-7.970095923E1
7.369507682E1,7.435348769E-1,1.899618804E-1,-2.208885103E-1,-6.018958688E-1,8.393318034E1,3.344539511E1,-5.727773514E0,-7.970294109E1
7.370007682E1,7.433652941E-1,1.907267570E-1,-2.208074629E-1,-6.018931866E-1,8.396223687E1,3.350839627E1,-5.663563554E0,-7.969953681E1
7.370507682E1,7.432314598E-1,1.915594339E-1,-2.207161933E-1,-6.018275023E-1,8.398516243E1,3.357636673E1,-5.596089018E0,-7.968677665E1
7.371007682E1,7.431306341E-1,1.924538165E-1,-2.206219733E-1,-6.017012000E-1,8.400243031E1,3.364937389E1,-5.526291845E0,-7.966535899E1
7.371507682E1,7.430530862E-1,1.934094429E-1,-2.205261290E-1,-6.015256643E-1,8.401570955E1,3.372757484E1,-5.453838141E0,-7.963696632E1
7.372007682E1,7.429892094E-1,1.944236606E-1,-2.204224914E-1,-6.013155580E-1,8.402664650E1,3.381034311E1,-5.377832145E0,-7.960336457E1
7.372507682E1,7.429440897E-1,1.955083162E-1,-2.203153372E-1,-6.010588408E-1,8.403437115E1,3.389904976E1,-5.298237157E0,-7.956308493E1
7.373007682E1,7.429268779E-1,1.966861486E-1,-2.201948911E-1,-6.007398963E-1,8.403731774E1,3.399492132E1,-5.213255219E0,-7.951346468E1
7.373507682E1,7.429326753E-1,1.979362667E-1,-2.200673819E-1,-6.003687382E-1,8.403632526E1,3.409664699E1,-5.124546173E0,-7.945621490E1
7.374007682E1,7.429699602E-1,1.992208213E-1,-2.199434489E-1,-5.999429822E-1,8.402994210E1,3.420163990E1,-5.035932740E0,-7.939149597E1
7.374507682E1,7.430457002E-1,2.004974633E-1,-2.198536545E-1,-5.994566083E-1,8.401697425E1,3.430845834E1,-4.953289642E0,-7.931995383E1
7.375007682E1,7.431543708E-1,2.016956359E-1,-2.198287100E-1,-5.989288688E-1,8.399836530E1,3.441320434E1,-4.883538092E0,-7.924577509E1
7.375507682E1,7.433227400E-1,2.028040737E-1,-2.198838741E-1,-5.983250737E-1,8.396952686E1,3.451585039E1,-4.830244290E0,-7.916484441E1
7.376007682E1,7.435569278E-1,2.038004398E-1,-2.200164497E-1,-5.976464152E-1,8.392940150E1,3.461411382E1,-4.794851866E0,-7.907720027E1
7.376507682E1,7.438662501E-1,2.046877742E-1,-2.202179879E-1,-5.968835354E-1,8.387637877E1,3.470751751E1,-4.776891587E0,-7.898114282E1
7.377007682E1,7.442515810E-1,2.054616958E-1,-2.204737663E-1,-5.960422754E-1,8.381028875E1,3.479448429E1,-4.775296195E0,-7.887678775E1
7.377507682E1,7.447261942E-1,2.061612606E-1,-2.207586467E-1,-5.951017141E-1,8.372882705E1,3.487646119E1,-4.786074906E0,-7.876002050E1
7.378007682E1,7.452789320E-1,2.068279237E-1,-2.210260034E-1,-5.940783024E-1,8.363387466E1,3.495362545E1,-4.801738758E0,-7.863089022E1
7.378507682E1,7.458906062E-1,2.074776739E-1,-2.212377340E-1,-5.930042863E-1,8.352869523E1,3.502459384E1,-4.816683187E0,-7.849203709E1
7.379007682E1,7.465474024E-1,2.081383914E-1,-2.213610262E-1,-5.918992162E-1,8.341563641E1,3.508945314E1,-4.825371409E0,-7.834458397E1
7.379507682E1,7.472341812E-1,2.088314146E-1,-2.213624120E-1,-5.907869339E-1,8.329728245E1,3.514768507E1,-4.822512672E0,-7.819019915E1
7.380007682E1,7.479358429E-1,2.095819563E-1,-2.212189585E-1,-5.896859765E-1,8.317622159E1,3.519996319E1,-4.803579338E0,-7.803034082E1
7.380507682E1,7.486423898E-1,2.103903890E-1,-2.209306359E-1,-5.886086226E-1,8.305417207E1,3.524646010E1,-4.767977044E0,-7.786672148E1
7.381007682E1,7.493386147E-1,2.112443000E-1,-2.204872072E-1,-5.875822306E-1,8.293376181E1,3.528544228E1,-4.714593998E0,-7.770262235E1
7.381507682E1,7.500136925E-1,2.121303380E-1,-2.199064940E-1,-5.866185427E-1,8.281687201E1,3.531720890E1,-4.645276844E0,-7.754056610E1
7.382007682E1,7.506708010E-1,2.130365819E-1,-2.192099243E-1,-5.857096314E-1,8.270296361E1,3.534235625E1,-4.562919953E0,-7.738052687E1
7.382507682E1,7.513147506E-1,2.139370739E-1,-2.184369862E-1,-5.848438740E-1,8.259121131E1,3.536154672E1,-4.473056586E0,-7.722285618E1
7.383007682E1,7.519354979E-1,2.148003131E-1,-2.176180184E-1,-5.840344429E-1,8.248336802E1,3.537429359E1,-4.379820555E0,-7.707086602E1
7.383507682E1,7.525263587E-1,2.155855894E-1,-2.167884409E-1,-5.832921267E-1,8.238060932E1,3.537958998E1,-4.288540269E0,-7.692775853E1
7.384007682E1,7.530830451E-1,2.162847668E-1,-2.159799337E-1,-5.826143622E-1,8.228369757E1,3.537907731E1,-4.202426251E0,-7.679472297E1
7.384507682E1,7.536197516E-1,2.168966085E-1,-2.152041793E-1,-5.819796324E-1,8.219017515E1,3.537339083E1,-4.123435796E0,-7.666933352E1
7.385007682E1,7.541513406E-1,2.174533010E-1,-2.144793868E-1,-5.813505054E-1,8.209745813E1,3.536673495E1,-4.052278929E0,-7.654733418E1
7.385507682E1,7.546817489E-1,2.179505229E-1,-2.138110250E-1,-5.807218552E-1,8.200486109E1,3.535906349E1,-3.989938412E0,-7.642825903E1
7.386007682E1,7.552149301E-1,2.184050381E-1,-2.132094204E-1,-5.800787807E-1,8.191169314E1,3.535264025E1,-3.936659195E0,-7.631055957E1
7.386507682E1,7.557557525E-1,2.188306302E-1,-2.126715481E-1,-5.794110894E-1,8.181710073E1,3.534844911E1,-3.891639184E0,-7.619268140E1
7.387007682E1,7.563152287E-1,2.192530334E-1,-2.121966332E-1,-5.786950588E-1,8.171915075E1,3.534872309E1,-3.853972417E0,-7.607133939E1
7.387507682E1,7.569107322E-1,2.197163701E-1,-2.117615193E-1,-5.778995752E-1,8.161478684E1,3.535569621E1,-3.819939396E0,-7.594117505E1
7.388007682E1,7.575496831E-1,2.202340662E-1,-2.113494575E-1,-5.770154595E-1,8.150268610E1,3.536932198E1,-3.787631776E0,-7.580014458E1
7.388507682E1,7.582338756E-1,2.208152413E-1,-2.109373063E-1,-5.760446787E-1,8.138250664E1,3.538872162E1,-3.754455922E0,-7.564743170E1
7.389007682E1,7.589610289E-1,2.214430124E-1,-2.105169743E-1,-5.749989152E-1,8.125462019E1,3.541176280E1,-3.720501393E0,-7.548426069E1
7.389507682E1,7.597428350E-1,2.221028805E-1,-2.100920379E-1,-5.738662481E-1,8.111693593E1,3.543732778E1,-3.687646537E0,-7.530918903E1
7.390007682E1,7.605787730E-1,2.227668762E-1,-2.096689641E-1,-5.726550221E-1,8.096950433E1,3.546331468E1,-3.658092175E0,-7.512367945E1
7.390507682E1,7.614688728E-1,2.234220952E-1,-2.092497796E-1,-5.713687539E-1,8.081227572E1,3.548867543E1,-3.632784600E0,-7.492833324E1
7.391007682E1,7.623997492E-1,2.240516096E-1,-2.088214457E-1,-5.700360537E-1,8.064757269E1,3.551093084E1,-3.610639419E0,-7.472644112E1
7.391507682E1,7.633590063E-1,2.246322483E-1,-2.083759904E-1,-5.686851740E-1,8.047755586E1,3.552738316E1,-3.591434609E0,-7.452146437E1
7.392007682E1,7.643268725E-1,2.251465768E-1,-2.079144269E-1,-5.673491359E-1,8.030571053E1,3.553656325E1,-3.575039816E0,-7.431793397E1
7.392507682E1,7.652883610E-1,2.255563885E-1,-2.074494064E-1,-5.660589933E-1,8.013469458E1,3.553587157E1,-3.563848416E0,-7.412062215E1
7.393007682E1,7.662401694E-1,2.258690149E-1,-2.069946676E-1,-5.648118258E-1,7.996510099E1,3.552698252E1,-3.558537678E0,-7.392977392E1
7.393507682E1,7.671674913E-1,2.260737866E-1,-2.065527588E-1,-5.636316538E-1,7.979958207E1,3.550911477E1,-3.559006233E0,-7.374872647E1
7.394007682E1,7.680721713E-1,2.261863202E-1,-2.061272562E-1,-5.625090599E-1,7.963782850E1,3.548395089E1,-3.564808360E0,-7.357635711E1
7.394507682E1,7.689489917E-1,2.262033522E-1,-2.057133019E-1,-5.614548326E-1,7.948079437E1,3.545082319E1,-3.575292745E0,-7.341385646E1
7.395007682E1,7.698005689E-1,2.261302173E-1,-2.053053379E-1,-5.604658127E-1,7.932803302E1,3.540978943E1,-3.589741073E0,-7.326050524E1
7.395507682E1,7.706319974E-1,2.259710431E-1,-2.049000561E-1,-5.595349669E-1,7.917864873E1,3.536095143E1,-3.607874217E0,-7.311517193E1
7.396007682E1,7.714453601E-1,2.257405370E-1,-2.044913173E-1,-5.586560369E-1,7.903228215E1,3.530522650E1,-3.628395464E0,-7.297671582E1
7.396507682E1,7.722514560E-1,2.254480571E-1,-2.040842623E-1,-5.578086376E-1,7.888699926E1,3.524380394E1,-3.651926302E0,-7.284262494E1
7.397007682E1,7.730391837E-1,2.250836194E-1,-2.036815882E-1,-5.570113063E-1,7.874481024E1,3.517598388E1,-3.678592756E0,-7.271549902E1
