# CSV-File created with merge-csv.com
# -----------------------------------------------------------

"Time (s)","Peak-Frequency"
4.199738101E2,5.390625000E2
4.200164767E2,8.437500000E2
4.200591434E2,8.437500000E2
4.201018101E2,6.328125000E2
4.201444767E2,2.109375000E2
4.201871434E2,6.328125000E2
4.202298101E2,8.671875000E2
4.202724767E2,2.812500000E2
4.203151434E2,7.500000000E2
4.203578101E2,4.921875000E2
4.204004767E2,3.515625000E2
4.204431434E2,6.796875000E2
4.204858101E2,7.500000000E2
4.205284767E2,3.515625000E2
4.205711434E2,7.031250000E2
4.206138101E2,7.734375000E2
4.206564767E2,9.140625000E2
4.206991434E2,6.093750000E2
4.207418101E2,2.343750000E2
4.207844767E2,3.750000000E2
4.208271434E2,9.140625000E2
4.208698101E2,5.156250000E2
4.209124767E2,3.515625000E2
4.209551434E2,6.796875000E2
4.209978101E2,5.156250000E2
4.210404767E2,5.156250000E2
4.210831434E2,5.390625000E2
4.211258101E2,6.093750000E2
4.211684767E2,8.203125000E2
4.212111434E2,6.328125000E2
4.212538101E2,3.515625000E2
4.212964767E2,3.515625000E2
4.213391434E2,3.515625000E2
4.213818101E2,3.750000000E2
4.214244767E2,2.437500000E3
4.214671434E2,7.500000000E2
4.215098101E2,5.859375000E2
4.215524767E2,3.773437500E3
4.215951434E2,3.515625000E2
4.216378101E2,4.687500000E2
4.216804767E2,4.687500000E2
4.217231434E2,3.515625000E2
4.217658101E2,4.687500000E1
4.218084767E2,9.609375000E2
4.218511434E2,1.054687500E3
4.218938101E2,3.750000000E2
4.219364767E2,5.625000000E2
4.219791434E2,2.578125000E2
4.220218101E2,3.750000000E2
4.220644767E2,3.281250000E2
4.221071434E2,2.812500000E2
4.221498101E2,3.281250000E2
4.221924767E2,6.796875000E2
4.222351434E2,3.046875000E2
4.222778101E2,2.109375000E2
4.223204767E2,3.046875000E2
4.223631434E2,9.609375000E2
4.224058101E2,3.515625000E2
4.224484767E2,3.515625000E2
4.224911434E2,3.750000000E2
4.225338101E2,3.046875000E2
4.225764767E2,2.343750000E2
4.226191434E2,2.812500000E2
4.226618101E2,6.796875000E2
4.227044767E2,2.109375000E2
4.227471434E2,1.875000000E2
4.227898101E2,7.500000000E2
4.228324767E2,6.328125000E2
4.228751434E2,3.515625000E2
4.229178101E2,2.109375000E2
4.229604767E2,3.515625000E2
4.230031434E2,7.968750000E2
4.230458101E2,7.734375000E2
4.230884767E2,7.265625000E2
4.231311434E2,7.265625000E2
4.231738101E2,6.562500000E2
4.232164767E2,6.093750000E2
4.232591434E2,6.093750000E2
4.233018101E2,3.281250000E2
4.233444767E2,2.578125000E2
4.233871434E2,3.515625000E2
4.234298101E2,2.343750000E2
4.234724767E2,7.500000000E2
4.235151434E2,3.750000000E2
4.235578101E2,2.109375000E2
4.236004767E2,7.031250000E2
4.236431434E2,3.750000000E2
4.236858101E2,6.796875000E2
4.237284767E2,7.031250000E2
4.237711434E2,7.031250000E2
4.238138101E2,7.265625000E2
4.238564767E2,7.500000000E2
4.238991434E2,4.687500000E2
4.239418101E2,4.453125000E2
4.239844767E2,7.500000000E2
4.240271434E2,4.687500000E2
4.240698101E2,6.562500000E2
4.241124767E2,2.343750000E2
4.241551434E2,2.812500000E2
4.241978101E2,5.859375000E2
4.242404767E2,3.046875000E2
4.242831434E2,3.046875000E2
4.243258101E2,6.796875000E2
4.243684767E2,7.265625000E2
4.244111434E2,5.156250000E2
4.244538101E2,6.093750000E2
4.244964767E2,5.156250000E2
4.245391434E2,5.156250000E2
4.245818101E2,9.843750000E2
4.246244767E2,7.500000000E2
4.246671434E2,7.265625000E2
4.247098101E2,7.734375000E2
4.247524767E2,7.500000000E2
4.247951434E2,7.265625000E2
4.248378101E2,5.156250000E2
4.248804767E2,5.156250000E2
4.249231434E2,2.343750000E2
4.249658101E2,6.796875000E2
4.250084767E2,5.390625000E2
4.250511434E2,2.812500000E2
4.250938101E2,5.156250000E2
4.251364767E2,8.203125000E2
4.251791434E2,8.203125000E2
4.252218101E2,7.734375000E2
4.252644767E2,7.500000000E2
4.253071434E2,7.265625000E2
4.253498101E2,1.007812500E3
4.253924767E2,6.328125000E2
4.254351434E2,6.562500000E2
4.254778101E2,4.453125000E2
4.255204767E2,3.750000000E2
4.255631434E2,6.796875000E2
4.256058101E2,6.796875000E2
4.256484767E2,3.046875000E2
4.256911434E2,6.796875000E2
4.257338101E2,6.328125000E2
4.257764767E2,6.328125000E2
4.258191434E2,6.093750000E2
4.258618101E2,3.046875000E2
4.259044767E2,7.734375000E2
4.259471434E2,6.093750000E2
4.259898101E2,2.812500000E3
4.260324767E2,2.812500000E3
4.260751434E2,8.437500000E2
4.261178101E2,9.140625000E2
4.261604767E2,4.687500000E2
4.262031434E2,2.578125000E2
4.262458101E2,6.093750000E2
4.262884767E2,7.500000000E2
4.263311434E2,7.031250000E2
4.263738101E2,6.796875000E2
4.264164767E2,7.031250000E2
4.264591434E2,7.031250000E2
4.265018101E2,7.031250000E2
4.265444767E2,7.265625000E2
4.265871434E2,2.812500000E2
4.266298101E2,2.812500000E2
4.266724767E2,7.968750000E2
4.267151434E2,6.796875000E2
4.267578101E2,7.265625000E2
4.268004767E2,7.500000000E2
4.268431434E2,7.500000000E2
4.268858101E2,5.156250000E2
4.269284767E2,5.156250000E2
4.269711434E2,5.156250000E2
4.270138101E2,7.734375000E2
4.270564767E2,9.140625000E2
4.270991434E2,8.437500000E2
4.271418101E2,9.140625000E2
4.271844767E2,7.265625000E2
4.272271434E2,7.031250000E2
4.272698101E2,5.156250000E2
4.273124767E2,4.921875000E2
4.273551434E2,6.796875000E2
4.273978101E2,6.562500000E2
4.274404767E2,6.796875000E2
4.274831434E2,6.562500000E2
4.275258101E2,5.390625000E2
4.275684767E2,4.687500000E2
4.276111434E2,6.796875000E2
4.276538101E2,4.453125000E2
4.276964767E2,8.671875000E2
4.277391434E2,8.906250000E2
4.277818101E2,9.140625000E2
4.278244767E2,7.500000000E2
4.278671434E2,4.453125000E2
4.279098101E2,4.921875000E2
4.279524767E2,4.921875000E2
4.279951434E2,4.453125000E2
4.280378101E2,1.171875000E2
4.280804767E2,5.390625000E2
4.281231434E2,4.687500000E1
4.281658101E2,2.343750000E1
4.282084767E2,9.375000000E1
4.282511434E2,2.109375000E2
4.282938101E2,8.671875000E2
4.283364767E2,5.625000000E2
4.283791434E2,8.671875000E2
4.284218101E2,8.671875000E2
4.284644767E2,8.437500000E2
4.285071434E2,8.671875000E2
4.285498101E2,8.437500000E2
4.285924767E2,1.875000000E2
4.286351434E2,8.203125000E2
4.286778101E2,8.203125000E2
4.287204767E2,3.750000000E2
4.287631434E2,3.750000000E2
4.288058101E2,3.750000000E2
4.288484767E2,6.796875000E2
4.288911434E2,6.796875000E2
4.289338101E2,5.625000000E2
4.289764767E2,3.984375000E2
4.290191434E2,8.906250000E2
4.290618101E2,5.859375000E2
4.291044767E2,5.859375000E2
4.291471434E2,2.812500000E2
4.291898101E2,2.812500000E2
4.292324767E2,3.046875000E2
4.292751434E2,6.093750000E2
4.293178101E2,6.093750000E2
4.293604767E2,6.093750000E2
4.294031434E2,2.812500000E2
4.294458101E2,5.156250000E2
4.294884767E2,2.812500000E2
4.295311434E2,3.046875000E2
4.295738101E2,5.625000000E2
4.296164767E2,9.140625000E2
4.296591434E2,9.140625000E2
4.297018101E2,9.140625000E2
4.297444767E2,3.046875000E2
4.297871434E2,2.812500000E2
4.298298101E2,6.562500000E2
4.298724767E2,6.093750000E2
4.299151434E2,6.093750000E2
4.299578101E2,6.328125000E2
4.300004767E2,5.859375000E2
4.300431434E2,3.515625000E2
4.300858101E2,3.750000000E2
4.301284767E2,6.328125000E2
4.301711434E2,3.984375000E2
4.302138101E2,3.984375000E2
4.302564767E2,1.007812500E3
4.302991434E2,9.843750000E2
4.303418101E2,3.750000000E2
4.303844767E2,3.984375000E2
4.304271434E2,3.750000000E2
4.304698101E2,2.812500000E2
4.305124767E2,3.750000000E2
4.305551434E2,3.750000000E2
4.305978101E2,6.328125000E2
4.306404767E2,2.812500000E2
4.306831434E2,2.812500000E2
4.307258101E2,2.812500000E2
4.307684767E2,8.906250000E2
4.308111434E2,8.906250000E2
4.308538101E2,6.562500000E2
4.308964767E2,6.562500000E2
4.309391434E2,6.562500000E2
4.309818101E2,7.265625000E2
4.310244767E2,7.500000000E2
4.310671434E2,7.500000000E2
4.311098101E2,3.750000000E2
4.311524767E2,3.750000000E2
4.311951434E2,3.750000000E2
4.312378101E2,8.203125000E2
4.312804767E2,3.750000000E2
4.313231434E2,2.812500000E2
4.313658101E2,3.984375000E2
4.314084767E2,3.984375000E2
4.314511434E2,3.515625000E2
4.314938101E2,3.515625000E2
4.315364767E2,3.515625000E2
4.315791434E2,5.390625000E2
4.316218101E2,2.812500000E2
4.316644767E2,8.906250000E2
4.317071434E2,2.578125000E2
4.317498101E2,2.812500000E2
4.317924767E2,2.812500000E2
4.318351434E2,5.156250000E2
4.318778101E2,7.031250000E2
4.319204767E2,6.562500000E2
4.319631434E2,4.921875000E2
4.320058101E2,4.921875000E2
4.320484767E2,3.046875000E2
4.320911434E2,2.812500000E2
4.321338101E2,5.156250000E2
4.321764767E2,4.687500000E2
4.322191434E2,6.562500000E2
4.322618101E2,7.031250000E2
4.323044767E2,7.031250000E2
4.323471434E2,3.750000000E2
4.323898101E2,2.812500000E2
4.324324767E2,3.984375000E2
4.324751434E2,3.046875000E2
4.325178101E2,3.750000000E2
4.325604767E2,5.625000000E2
4.326031434E2,5.390625000E2
4.326458101E2,5.156250000E2
4.326884767E2,3.750000000E2
4.327311434E2,5.390625000E2
4.327738101E2,3.984375000E2
4.328164767E2,3.984375000E2
4.328591434E2,3.984375000E2
4.329018101E2,4.921875000E2
4.329444767E2,3.984375000E2
4.329871434E2,6.562500000E2
4.330298101E2,1.218750000E3
4.330724767E2,8.203125000E2
4.331151434E2,6.093750000E2
4.331578101E2,6.093750000E2
4.332004767E2,3.984375000E2
4.332431434E2,6.093750000E2
4.332858101E2,9.140625000E2
4.333284767E2,8.437500000E2
4.333711434E2,5.625000000E2
4.334138101E2,8.437500000E2
4.334564767E2,5.859375000E2
4.334991434E2,6.093750000E2
4.335418101E2,8.203125000E2
4.335844767E2,2.812500000E2
4.336271434E2,2.812500000E2
4.336698101E2,7.265625000E2
4.337124767E2,2.812500000E2
4.337551434E2,2.812500000E2
4.337978101E2,7.265625000E2
4.338404767E2,3.750000000E2
4.338831434E2,7.265625000E2
4.339258101E2,3.750000000E2
4.339684767E2,7.265625000E2
4.340111434E2,6.796875000E2
4.340538101E2,6.328125000E2
4.340964767E2,1.007812500E3
4.341391434E2,9.843750000E2
4.341818101E2,1.031250000E3
4.342244767E2,5.390625000E2
4.342671434E2,3.984375000E2
4.343098101E2,4.687500000E1
4.343524767E2,4.687500000E1
4.343951434E2,4.687500000E1
4.344378101E2,4.687500000E1
4.344804767E2,6.328125000E2
4.345231434E2,2.812500000E2
4.345658101E2,5.156250000E2
4.346084767E2,3.750000000E2
4.346511434E2,3.750000000E2
4.346938101E2,3.750000000E2
4.347364767E2,7.500000000E2
4.347791434E2,7.265625000E2
4.348218101E2,6.093750000E2
4.348644767E2,6.093750000E2
4.349071434E2,3.046875000E2
4.349498101E2,2.132812500E3
4.349924767E2,2.812500000E2
4.350351434E2,5.390625000E2
4.350778101E2,5.390625000E2
4.351204767E2,1.218750000E3
4.351631434E2,3.281250000E2
4.352058101E2,6.562500000E2
4.352484767E2,1.640625000E2
4.352911434E2,9.843750000E2
4.353338101E2,6.562500000E2
4.353764767E2,6.562500000E2
4.354191434E2,5.156250000E2
4.354618101E2,6.093750000E2
4.355044767E2,6.562500000E2
4.355471434E2,8.203125000E2
4.355898101E2,6.328125000E2
4.356324767E2,6.093750000E2
4.356751434E2,3.984375000E2
4.357178101E2,5.156250000E2
4.357604767E2,1.640625000E2
4.358031434E2,2.812500000E2
4.358458101E2,4.687500000E1
4.358884767E2,5.625000000E2
4.359311434E2,3.046875000E2
4.359738101E2,3.046875000E2
4.360164767E2,3.281250000E2
4.360591434E2,3.515625000E2
4.361018101E2,3.515625000E2
4.361444767E2,6.093750000E2
4.361871434E2,6.093750000E2
4.362298101E2,3.750000000E2
4.362724767E2,6.093750000E2
4.363151434E2,6.093750000E2
4.363578101E2,3.984375000E2
4.364004767E2,6.796875000E2
4.364431434E2,9.375000000E2
4.364858101E2,6.093750000E2
4.365284767E2,4.687500000E2
4.365711434E2,5.625000000E2
4.366138101E2,5.625000000E2
4.366564767E2,5.390625000E2
4.366991434E2,5.390625000E2
4.367418101E2,1.101562500E3
4.367844767E2,4.921875000E2
4.368271434E2,4.921875000E2
4.368698101E2,5.625000000E2
4.369124767E2,1.406250000E2
4.369551434E2,7.031250000E2
4.369978101E2,3.046875000E2
4.370404767E2,3.046875000E2
4.370831434E2,5.625000000E2
4.371258101E2,5.625000000E2
4.371684767E2,4.218750000E2
4.372111434E2,3.750000000E2
4.372538101E2,7.265625000E2
4.372964767E2,2.812500000E2
4.373391434E2,3.750000000E2
4.373818101E2,7.734375000E2
4.374244767E2,1.640625000E2
4.374671434E2,6.562500000E2
4.375098101E2,6.562500000E2
4.375524767E2,3.750000000E2
4.375951434E2,6.562500000E2
4.376378101E2,1.640625000E2
4.376804767E2,6.562500000E2
4.377231434E2,6.328125000E2
4.377658101E2,1.171875000E2
4.378084767E2,5.156250000E2
4.378511434E2,1.640625000E2
4.378938101E2,7.031250000E2
4.379364767E2,1.640625000E2
4.379791434E2,1.875000000E2
4.380218101E2,5.625000000E2
4.380644767E2,7.265625000E2
4.381071434E2,2.812500000E2
4.381498101E2,5.859375000E2
4.381924767E2,4.687500000E1
4.382351434E2,5.156250000E2
4.382778101E2,2.812500000E2
4.383204767E2,8.437500000E2
4.383631434E2,3.750000000E2
4.384058101E2,5.625000000E2
4.384484767E2,2.812500000E2
4.384911434E2,2.812500000E2
4.385338101E2,6.796875000E2
4.385764767E2,6.796875000E2
4.386191434E2,2.812500000E2
4.386618101E2,6.562500000E2
4.387044767E2,2.812500000E2
4.387471434E2,2.812500000E2
4.387898101E2,5.390625000E2
4.388324767E2,4.921875000E2
4.388751434E2,4.921875000E2
4.389178101E2,9.140625000E2
4.389604767E2,2.578125000E2
4.390031434E2,2.812500000E2
4.390458101E2,9.140625000E2
4.390884767E2,7.968750000E2
4.391311434E2,5.156250000E2
4.391738101E2,2.812500000E2
4.392164767E2,5.156250000E2
4.392591434E2,7.500000000E2
4.393018101E2,5.156250000E2
4.393444767E2,5.156250000E2
4.393871434E2,7.500000000E2
4.394298101E2,7.265625000E2
4.394724767E2,6.796875000E2
4.395151434E2,6.796875000E2
4.395578101E2,6.093750000E2
4.396004767E2,3.984375000E2
4.396431434E2,3.750000000E2
4.396858101E2,4.687500000E2
4.397284767E2,2.343750000E1
4.397711434E2,1.875000000E2
4.398138101E2,7.265625000E2
4.398564767E2,2.343750000E2
4.398991434E2,1.640625000E2
4.399418101E2,7.500000000E2
4.399844767E2,7.265625000E2
4.400271434E2,6.562500000E2
4.400698101E2,6.562500000E2
4.401124767E2,2.109375000E2
4.401551434E2,2.109375000E2
4.401978101E2,6.562500000E2
4.402404767E2,7.968750000E2
4.402831434E2,7.734375000E2
4.403258101E2,7.500000000E2
4.403684767E2,7.734375000E2
4.404111434E2,3.750000000E2
4.404538101E2,3.750000000E2
4.404964767E2,3.750000000E2
4.405391434E2,4.218750000E2
4.405818101E2,3.984375000E2
4.406244767E2,3.984375000E2
4.406671434E2,6.093750000E2
4.407098101E2,5.625000000E2
4.407524767E2,5.859375000E2
4.407951434E2,6.093750000E2
4.408378101E2,1.640625000E2
4.408804767E2,2.812500000E2
4.409231434E2,4.687500000E2
4.409658101E2,2.578125000E2
4.410084767E2,7.500000000E2
4.410511434E2,2.343750000E2
4.410938101E2,1.875000000E2
4.411364767E2,3.515625000E2
4.411791434E2,3.750000000E2
4.412218101E2,4.218750000E2
4.412644767E2,1.875000000E2
4.413071434E2,6.796875000E2
4.413498101E2,7.031250000E2
4.413924767E2,6.796875000E2
4.414351434E2,6.562500000E2
4.414778101E2,6.328125000E2
4.415204767E2,1.171875000E2
4.415631434E2,6.093750000E2
4.416058101E2,3.984375000E2
4.416484767E2,6.796875000E2
4.416911434E2,6.796875000E2
4.417338101E2,9.375000000E2
4.417764767E2,6.796875000E2
4.418191434E2,6.796875000E2
4.418618101E2,1.031250000E3
4.419044767E2,6.796875000E2
4.419471434E2,6.562500000E2
4.419898101E2,1.171875000E2
4.420324767E2,1.171875000E2
4.420751434E2,7.265625000E2
4.421178101E2,6.093750000E2
4.421604767E2,4.687500000E2
4.422031434E2,7.265625000E2
4.422458101E2,2.812500000E2
4.422884767E2,5.625000000E2
4.423311434E2,4.218750000E2
4.423738101E2,6.093750000E2
4.424164767E2,7.031250000E2
4.424591434E2,3.984375000E2
4.425018101E2,3.984375000E2
4.425444767E2,6.328125000E2
4.425871434E2,3.750000000E2
4.426298101E2,3.984375000E2
4.426724767E2,6.796875000E2
4.427151434E2,2.812500000E2
4.427578101E2,3.046875000E2
4.428004767E2,2.812500000E2
4.428431434E2,3.046875000E2
4.428858101E2,3.281250000E2
4.429284767E2,3.281250000E2
4.429711434E2,3.046875000E2
4.430138101E2,3.046875000E2
4.430564767E2,1.171875000E2
4.430991434E2,2.812500000E2
4.431418101E2,5.390625000E2
4.431844767E2,4.687500000E2
4.432271434E2,5.390625000E2
4.432698101E2,7.968750000E2
4.433124767E2,2.812500000E2
4.433551434E2,3.304687500E3
4.433978101E2,6.328125000E2
4.434404767E2,4.687500000E2
4.434831434E2,4.687500000E2
4.435258101E2,6.562500000E2
4.435684767E2,4.921875000E2
4.436111434E2,4.687500000E2
4.436538101E2,6.796875000E2
4.436964767E2,5.156250000E2
4.437391434E2,7.031250000E2
4.437818101E2,3.046875000E2
4.438244767E2,6.328125000E2
4.438671434E2,6.796875000E2
4.439098101E2,7.031250000E2
4.439524767E2,6.093750000E2
4.439951434E2,6.328125000E2
4.440378101E2,6.093750000E2
4.440804767E2,6.093750000E2
4.441231434E2,6.093750000E2
4.441658101E2,3.750000000E2
4.442084767E2,7.968750000E2
4.442511434E2,4.218750000E2
4.442938101E2,3.984375000E2
4.443364767E2,7.031250000E2
4.443791434E2,4.921875000E2
4.444218101E2,5.156250000E2
4.444644767E2,1.875000000E2
4.445071434E2,2.109375000E2
4.445498101E2,2.109375000E2
4.445924767E2,6.796875000E2
4.446351434E2,4.453125000E2
4.446778101E2,6.562500000E2
4.447204767E2,4.218750000E2
4.447631434E2,5.859375000E2
4.448058101E2,4.687500000E2
4.448484767E2,2.343750000E2
4.448911434E2,7.734375000E2
4.449338101E2,7.500000000E2
4.449764767E2,7.265625000E2
4.450191434E2,2.109375000E2
4.450618101E2,7.031250000E2
4.451044767E2,6.796875000E2
4.451471434E2,3.984375000E2
4.451898101E2,4.921875000E2
4.452324767E2,4.921875000E2
4.452751434E2,7.968750000E2
4.453178101E2,7.031250000E2
4.453604767E2,7.500000000E2
4.454031434E2,6.562500000E2
4.454458101E2,6.796875000E2
4.454884767E2,4.687500000E1
4.455311434E2,2.812500000E2
4.455738101E2,2.812500000E2
4.456164767E2,4.453125000E2
4.456591434E2,6.093750000E2
4.457018101E2,1.875000000E2
4.457444767E2,1.640625000E2
4.457871434E2,5.859375000E2
4.458298101E2,5.859375000E2
4.458724767E2,6.562500000E2
4.459151434E2,5.859375000E2
4.459578101E2,9.375000000E1
4.460004767E2,1.875000000E2
4.460431434E2,7.031250000E2
4.460858101E2,1.031250000E3
4.461284767E2,3.750000000E2
4.461711434E2,4.687500000E2
4.462138101E2,4.687500000E2
4.462564767E2,8.203125000E2
4.462991434E2,8.437500000E2
4.463418101E2,2.343750000E2
4.463844767E2,6.796875000E2
4.464271434E2,4.218750000E2
4.464698101E2,3.984375000E2
4.465124767E2,6.328125000E2
4.465551434E2,7.734375000E2
4.465978101E2,7.031250000E2
4.466404767E2,7.500000000E2
4.466831434E2,7.734375000E2
4.467258101E2,5.625000000E2
4.467684767E2,5.625000000E2
4.468111434E2,5.156250000E2
4.468538101E2,5.859375000E2
4.468964767E2,3.046875000E2
4.469391434E2,3.750000000E2
4.469818101E2,6.093750000E2
4.470244767E2,6.328125000E2
4.470671434E2,6.093750000E2
4.471098101E2,3.984375000E2
4.471524767E2,2.109375000E2
4.471951434E2,4.921875000E2
4.472378101E2,4.921875000E2
4.472804767E2,4.921875000E2
4.473231434E2,4.921875000E2
4.473658101E2,6.328125000E2
4.474084767E2,6.562500000E2
4.474511434E2,6.562500000E2
4.474938101E2,1.265625000E3
4.475364767E2,3.750000000E2
4.475791434E2,5.625000000E2
4.476218101E2,1.148437500E3
4.476644767E2,5.156250000E2
4.477071434E2,4.921875000E2
4.477498101E2,4.921875000E2
4.477924767E2,7.265625000E2
4.478351434E2,6.796875000E2
4.478778101E2,3.750000000E2
4.479204767E2,8.437500000E2
4.479631434E2,7.968750000E2
4.480058101E2,7.734375000E2
4.480484767E2,5.859375000E2
4.480911434E2,5.859375000E2
4.481338101E2,7.734375000E2
4.481764767E2,2.343750000E2
4.482191434E2,3.750000000E2
4.482618101E2,7.734375000E2
4.483044767E2,7.500000000E2
4.483471434E2,3.750000000E2
4.483898101E2,7.500000000E2
4.484324767E2,1.031250000E3
4.484751434E2,1.031250000E3
4.485178101E2,6.093750000E2
4.485604767E2,7.031250000E2
4.486031434E2,6.796875000E2
4.486458101E2,7.031250000E2
4.486884767E2,5.156250000E2
4.487311434E2,5.859375000E2
4.487738101E2,5.390625000E2
4.488164767E2,1.640625000E2
4.488591434E2,3.984375000E2
4.489018101E2,3.046875000E3
4.489444767E2,6.328125000E2
4.489871434E2,1.640625000E2
4.490298101E2,7.968750000E2
4.490724767E2,5.156250000E2
4.491151434E2,2.812500000E2
4.491578101E2,2.109375000E2
4.492004767E2,1.640625000E2
4.492431434E2,4.687500000E2
4.492858101E2,5.390625000E2
4.493284767E2,2.812500000E2
4.493711434E2,3.046875000E2
4.494138101E2,2.812500000E2
4.494564767E2,4.687500000E2
4.494991434E2,7.031250000E2
4.495418101E2,2.109375000E2
4.495844767E2,2.812500000E2
4.496271434E2,6.093750000E2
4.496698101E2,1.640625000E2
4.497124767E2,6.093750000E2
4.497551434E2,4.453125000E2
4.497978101E2,7.734375000E2
4.498404767E2,4.453125000E2
4.498831434E2,2.812500000E2
4.499258101E2,2.812500000E2
4.499684767E2,7.500000000E2
4.500111434E2,2.812500000E2
4.500538101E2,2.812500000E2
4.500964767E2,2.812500000E2
4.501391434E2,5.625000000E2
4.501818101E2,5.390625000E2
4.502244767E2,5.625000000E2
4.502671434E2,2.812500000E2
4.503098101E2,2.812500000E2
4.503524767E2,3.046875000E2
4.503951434E2,2.812500000E2
4.504378101E2,7.968750000E2
4.504804767E2,3.046875000E2
4.505231434E2,3.281250000E3
4.505658101E2,7.031250000E2
4.506084767E2,7.968750000E2
4.506511434E2,6.328125000E2
4.506938101E2,2.812500000E2
4.507364767E2,7.031250000E2
4.507791434E2,5.625000000E2
4.508218101E2,2.812500000E2
4.508644767E2,6.796875000E2
4.509071434E2,5.156250000E2
4.509498101E2,4.453125000E2
4.509924767E2,4.921875000E2
4.510351434E2,2.671875000E3
4.510778101E2,4.921875000E2
4.511204767E2,3.984375000E2
4.511631434E2,3.515625000E2
4.512058101E2,3.515625000E2
4.512484767E2,3.515625000E2
4.512911434E2,2.109375000E2
4.513338101E2,2.132812500E3
4.513764767E2,7.500000000E2
4.514191434E2,3.750000000E2
4.514618101E2,6.328125000E2
4.515044767E2,5.859375000E2
4.515471434E2,4.921875000E2
4.515898101E2,6.093750000E2
4.516324767E2,6.328125000E2
4.516751434E2,4.687500000E2
4.517178101E2,2.578125000E2
4.517604767E2,4.218750000E2
4.518031434E2,4.687500000E2
4.518458101E2,4.687500000E2
4.518884767E2,3.984375000E2
4.519311434E2,3.984375000E2
4.519738101E2,3.984375000E2
4.520164767E2,2.578125000E2
4.520591434E2,5.390625000E2
4.521018101E2,5.390625000E2
4.521444767E2,6.562500000E2
4.521871434E2,5.625000000E2
4.522298101E2,4.453125000E2
4.522724767E2,4.687500000E2
4.523151434E2,5.859375000E2
4.523578101E2,1.500000000E3
4.524004767E2,9.375000000E2
4.524431434E2,1.640625000E2
4.524858101E2,2.578125000E2
4.525284767E2,2.578125000E2
4.525711434E2,5.859375000E2
4.526138101E2,5.859375000E2
4.526564767E2,5.859375000E2
4.526991434E2,7.968750000E2
4.527418101E2,7.734375000E2
4.527844767E2,5.859375000E2
4.528271434E2,7.968750000E2
4.528698101E2,5.859375000E2
4.529124767E2,2.109375000E2
4.529551434E2,2.109375000E2
4.529978101E2,1.875000000E2
4.530404767E2,5.156250000E2
4.530831434E2,1.875000000E2
4.531258101E2,6.328125000E2
4.531684767E2,3.750000000E2
4.532111434E2,4.687500000E2
4.532538101E2,5.625000000E2
4.532964767E2,5.625000000E2
4.533391434E2,1.875000000E2
4.533818101E2,5.156250000E2
4.534244767E2,5.390625000E2
4.534671434E2,9.140625000E2
4.535098101E2,5.859375000E2
4.535524767E2,4.921875000E2
4.535951434E2,6.093750000E2
4.536378101E2,6.328125000E2
4.536804767E2,6.562500000E2
4.537231434E2,6.562500000E2
4.537658101E2,7.734375000E2
4.538084767E2,7.968750000E2
4.538511434E2,9.140625000E2
4.538938101E2,3.257812500E3
4.539364767E2,7.500000000E2
4.539791434E2,4.921875000E2
4.540218101E2,7.265625000E2
4.540644767E2,7.500000000E2
4.541071434E2,2.812500000E2
4.541498101E2,2.812500000E2
4.541924767E2,1.148437500E3
4.542351434E2,1.171875000E3
4.542778101E2,7.031250000E2
4.543204767E2,6.796875000E2
4.543631434E2,4.921875000E2
4.544058101E2,4.921875000E2
4.544484767E2,7.734375000E2
4.544911434E2,7.500000000E2
4.545338101E2,3.750000000E2
4.545764767E2,5.156250000E2
4.546191434E2,5.156250000E2
4.546618101E2,1.171875000E2
4.547044767E2,3.750000000E2
4.547471434E2,4.921875000E2
4.547898101E2,4.687500000E2
4.548324767E2,1.640625000E2
4.548751434E2,6.796875000E2
4.549178101E2,2.812500000E3
4.549604767E2,6.328125000E2
4.550031434E2,6.328125000E2
4.550458101E2,7.500000000E2
4.550884767E2,7.265625000E2
4.551311434E2,7.500000000E2
4.551738101E2,4.921875000E2
4.552164767E2,4.687500000E2
4.552591434E2,3.750000000E2
4.553018101E2,4.687500000E2
4.553444767E2,4.218750000E2
4.553871434E2,4.218750000E2
4.554298101E2,4.218750000E2
4.554724767E2,4.218750000E2
4.555151434E2,8.203125000E2
4.555578101E2,7.968750000E2
4.556004767E2,1.007812500E3
4.556431434E2,1.007812500E3
4.556858101E2,6.328125000E2
4.557284767E2,1.031250000E3
4.557711434E2,1.031250000E3
4.558138101E2,1.031250000E3
4.558564767E2,1.031250000E3
4.558991434E2,1.031250000E3
4.559418101E2,2.109375000E2
4.559844767E2,3.984375000E2
4.560271434E2,1.031250000E3
4.560698101E2,1.031250000E3
4.561124767E2,4.218750000E2
4.561551434E2,3.750000000E2
4.561978101E2,7.968750000E2
4.562404767E2,5.859375000E2
4.562831434E2,4.687500000E2
4.563258101E2,1.640625000E2
4.563684767E2,3.984375000E2
4.564111434E2,3.984375000E2
4.564538101E2,2.812500000E2
4.564964767E2,3.750000000E2
4.565391434E2,6.328125000E2
4.565818101E2,6.093750000E2
4.566244767E2,6.093750000E2
4.566671434E2,2.109375000E2
4.567098101E2,7.265625000E2
4.567524767E2,6.328125000E2
4.567951434E2,1.054687500E3
4.568378101E2,6.093750000E2
4.568804767E2,3.984375000E2
4.569231434E2,6.796875000E2
4.569658101E2,7.031250000E2
4.570084767E2,6.796875000E2
4.570511434E2,6.796875000E2
4.570938101E2,5.859375000E2
4.571364767E2,6.093750000E2
