"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.535220213E2,-4.375468940E-3,-5.655767396E-3,3.647804260E-3
1.535270213E2,1.172915008E-2,8.407264948E-3,-1.836109161E-2
1.535320213E2,9.069502354E-3,1.568792015E-2,-1.959228516E-2
1.535370213E2,-1.378611848E-2,-6.072837859E-4,2.516937256E-2
1.535420213E2,-1.445318386E-2,-1.378437504E-2,3.958606720E-2
1.535470213E2,9.317932650E-3,5.156058818E-3,1.949024200E-2
1.535520213E2,1.927376911E-2,8.578319103E-3,-1.399517059E-2
1.535570213E2,4.245307297E-3,3.293905407E-3,2.040863037E-3
1.535620213E2,-1.194094121E-2,-2.817330882E-3,-7.400512695E-4
1.535670213E2,-5.668271333E-3,3.590367734E-3,-2.873992920E-2
1.535720213E2,3.790673800E-3,-1.135863364E-3,-9.263992310E-3
1.535770213E2,1.410956495E-3,-4.142342135E-3,-9.042739868E-3
1.535820213E2,5.701716989E-3,7.235903293E-3,6.974220276E-3
1.535870213E2,-7.573613897E-3,7.039565593E-3,-1.539230347E-3
1.535920213E2,7.876111194E-4,-2.982240170E-3,1.018524170E-3
1.535970213E2,7.303818129E-3,6.299763918E-4,-5.406379700E-3
1.536020213E2,3.780384548E-3,1.013547182E-3,-2.518749237E-2
1.536070213E2,5.349230953E-3,-7.184784859E-3,-5.724906921E-3
1.536120213E2,-1.551771350E-2,4.652630538E-3,2.283096313E-3
1.536170213E2,-1.127510332E-2,4.340380430E-3,6.864547729E-3
1.536220213E2,1.016534399E-2,5.347862840E-3,-1.335430145E-2
1.536270213E2,-5.906801671E-4,-4.827838391E-3,8.030891418E-3
1.536320213E2,-1.988037117E-2,9.993240237E-4,1.784133911E-2
1.536370213E2,-1.359479222E-2,2.489432693E-3,-4.093170166E-3
1.536420213E2,2.182460949E-2,9.885106236E-3,-2.727985382E-2
1.536470213E2,7.196416147E-3,-5.981851369E-3,-1.197147369E-2
1.536520213E2,-1.595606841E-2,-4.194671288E-3,1.986885071E-2
1.536570213E2,-5.474192090E-3,1.223117486E-2,4.851341248E-3
1.536620213E2,-4.447717220E-5,7.387191057E-3,-9.505271912E-3
1.536670213E2,3.912654705E-3,-6.179697812E-3,1.494121552E-2
1.536720213E2,-3.754399717E-3,-4.374029115E-3,-7.121086121E-3
1.536770213E2,1.394161675E-2,2.489842474E-3,-5.403518677E-3
1.536820213E2,-1.424256712E-3,8.781105280E-3,-1.168918610E-2
1.536870213E2,-6.350242533E-3,-5.402173847E-3,2.255249023E-2
1.536920213E2,-5.395281129E-3,-6.440509111E-3,-1.817703247E-2
1.536970213E2,1.473280787E-2,2.275917679E-3,-1.144695282E-2
1.537020213E2,-9.749790654E-3,6.800405681E-4,2.102661133E-2
1.537070213E2,-1.787374914E-2,1.192640513E-3,5.954742432E-3
1.537120213E2,-9.156228974E-3,9.875521064E-4,-4.102706909E-3
1.537170213E2,5.729473196E-3,4.877977073E-3,-2.021789551E-3
1.537220213E2,-4.840654321E-3,4.670768976E-4,1.853942871E-3
1.537270213E2,-1.870236360E-2,-4.760485142E-3,-6.310462952E-3
1.537320213E2,-8.534858003E-3,1.065883785E-2,-7.343292236E-4
1.537370213E2,1.626754180E-2,-4.657292739E-3,-1.466464996E-2
1.537420213E2,9.139820933E-3,-2.888180315E-4,6.128311157E-3
1.537470213E2,-7.304201834E-3,4.296999425E-3,1.968383789E-2
1.537520213E2,-5.141798407E-3,8.929360658E-3,3.079414368E-3
1.537570213E2,-1.773424447E-5,-1.338816807E-2,-4.756927490E-3
1.537620213E2,-2.523390576E-4,-1.641115174E-3,2.966880798E-3
1.537670213E2,-1.358479261E-3,-7.570609450E-4,-1.907348633E-6
1.537720213E2,8.640605956E-4,1.235894114E-2,-8.877754211E-3
1.537770213E2,5.093093030E-3,1.039025560E-2,7.358551025E-3
1.537820213E2,-1.048511453E-2,-6.514441222E-3,1.243495941E-2
1.537870213E2,1.629550010E-3,5.507472903E-3,-2.261161804E-3
1.537920213E2,8.772468194E-3,-2.134736627E-3,-9.796142578E-3
1.537970213E2,-5.485737696E-3,-5.067635328E-3,9.615898132E-3
1.538020213E2,-2.087458968E-2,6.475646049E-3,5.044937134E-4
1.538070213E2,-3.224083222E-3,2.429798245E-3,-8.418083191E-3
1.538120213E2,1.296115108E-2,-5.851499736E-3,-1.311492920E-2
1.538170213E2,-6.614613812E-3,-5.898095667E-3,9.608268738E-3
1.538220213E2,-7.718159817E-3,5.491495132E-3,-5.011558533E-3
1.538270213E2,6.636522710E-3,4.787079990E-3,-6.033897400E-3
1.538320213E2,4.440866411E-3,3.677420318E-4,1.270294189E-3
1.538370213E2,-8.642946370E-3,3.591038287E-3,8.531570435E-3
1.538420213E2,-8.125740103E-3,-8.654050529E-3,-1.109790802E-2
1.538470213E2,7.925053127E-3,-2.942107618E-3,-4.521369934E-3
1.538520213E2,-1.910330728E-3,-3.527589142E-3,-4.688262939E-3
1.538570213E2,-2.784651704E-3,-5.428072065E-3,-8.223533630E-3
1.538620213E2,-3.038726747E-3,1.184411347E-2,-5.636215210E-3
1.538670213E2,6.443416700E-3,-1.195041835E-2,1.337337494E-2
1.538720213E2,3.569454886E-3,5.230296403E-3,1.889514923E-2
1.538770213E2,-1.185483020E-2,6.448660046E-3,-9.790420532E-3
1.538820213E2,-1.901281066E-3,-1.192990690E-3,-1.655006409E-2
1.538870213E2,1.252396777E-2,-8.055072278E-3,2.423286438E-3
1.538920213E2,-9.029711597E-3,-5.302481353E-3,4.118919373E-3
1.538970213E2,2.153762616E-3,1.011256129E-2,-5.945205688E-3
1.539020213E2,6.345609203E-3,-1.017405093E-2,-3.436660767E-2
1.539070213E2,1.180217322E-2,-8.170794696E-3,3.378486633E-2
1.539120213E2,-1.038214844E-2,-5.359701812E-3,4.408454895E-2
1.539170213E2,-9.944591671E-3,1.532714814E-2,-3.653526306E-2
1.539220213E2,7.298444398E-3,-1.940526068E-3,-1.142692566E-2
1.539270213E2,1.973574050E-3,-4.476083443E-3,6.777763367E-3
1.539320213E2,-1.802004687E-2,3.009822220E-3,-2.171516418E-2
1.539370213E2,-1.984586008E-3,9.760662913E-3,-2.136898041E-2
1.539420213E2,-4.109989852E-3,-5.233740434E-3,1.454162598E-2
1.539470213E2,-5.620012525E-3,-9.834025055E-3,4.085922241E-2
1.539520213E2,-1.096284203E-2,2.171795443E-2,-1.928138733E-2
1.539570213E2,3.726476803E-3,1.385619119E-2,-5.352973938E-3
1.539620213E2,2.117101103E-4,-2.852620557E-3,1.805782318E-2
1.539670213E2,-1.239339076E-2,-5.168803036E-4,-1.341629028E-2
1.539720213E2,-7.081776857E-5,3.223374486E-3,-2.586936951E-2
1.539770213E2,1.027723216E-2,-2.962250262E-3,1.329040527E-2
1.539820213E2,-3.931535408E-3,2.811573446E-3,2.270603180E-2
1.539870213E2,-1.423263922E-2,9.778831154E-3,9.514808655E-3
1.539920213E2,-3.977306187E-5,5.244616419E-3,-5.858421326E-3
1.539970213E2,4.944741726E-3,-6.201632321E-3,1.739120483E-2
1.540020213E2,-1.209480688E-2,-3.997221589E-3,-4.531860352E-3
1.540070213E2,-9.262381122E-3,1.152638718E-2,-6.866455078E-3
1.540120213E2,-4.976011813E-3,8.718777448E-3,-9.706497192E-3
1.540170213E2,-4.078697413E-3,-8.651794866E-3,1.232242584E-2
1.540220213E2,-2.030570991E-3,-6.730154157E-3,1.767158508E-3
1.540270213E2,-5.840933416E-3,7.677517831E-3,-6.027221680E-3
1.540320213E2,4.647540860E-3,-3.934111446E-3,5.543708801E-3
1.540370213E2,2.628716640E-3,-4.049055278E-4,-7.591247559E-3
1.540420213E2,4.470701329E-3,-2.239804715E-3,-6.905555725E-3
1.540470213E2,-1.107496209E-2,2.206262201E-3,-1.074123383E-2
1.540520213E2,1.336111780E-2,-3.086650744E-3,1.526546478E-2
1.540570213E2,-1.268211007E-2,3.337264061E-3,-1.573848724E-2
1.540620213E2,-1.152629405E-2,6.225842983E-3,-3.163337708E-3
1.540670213E2,1.517305337E-2,-6.221491843E-3,5.751609802E-3
1.540720213E2,4.644416273E-3,-1.577584073E-3,-5.588531494E-3
1.540770213E2,-5.700225011E-3,-9.040523320E-3,-5.264282227E-3
1.540820213E2,-9.231091477E-3,-4.517624155E-3,-6.791114807E-3
1.540870213E2,-2.899762243E-3,-1.324780658E-2,1.072120667E-2
1.540920213E2,8.145684376E-3,-1.039490104E-2,6.255149841E-3
1.540970213E2,-1.267918386E-3,1.412471756E-2,-9.435653687E-3
1.541020213E2,2.461574972E-3,1.830298454E-3,-1.578044891E-2
1.541070213E2,-2.630152740E-3,-8.402450010E-3,1.784324646E-2
1.541120213E2,1.452959981E-2,-4.224928096E-3,3.056526184E-3
1.541170213E2,5.826295353E-3,1.055401936E-2,-1.225185394E-2
1.541220213E2,-1.163953822E-2,6.579872221E-3,2.542877197E-2
1.541270213E2,5.969967693E-3,-1.354063675E-2,9.945869446E-3
1.541320213E2,-1.774464734E-3,8.173342794E-3,-2.131938934E-2
1.541370213E2,-1.311115921E-5,3.922879696E-4,-2.460861206E-2
1.541420213E2,-6.078723818E-4,3.585875034E-3,2.096462250E-2
1.541470213E2,8.011468686E-3,-6.283577532E-3,1.498222351E-3
1.541520213E2,-1.116777956E-2,-9.674385190E-3,-2.552032471E-3
1.541570213E2,-7.461114787E-3,4.298083484E-3,3.672409058E-2
1.541620213E2,1.499397773E-2,8.917562664E-3,-1.399898529E-2
1.541670213E2,-2.582888119E-3,4.725180566E-3,-5.378341675E-2
1.541720213E2,-1.079130173E-2,-1.735940576E-2,8.275985718E-3
1.541770213E2,-6.506321952E-4,3.749955446E-3,1.564979553E-2
1.541820213E2,-1.151074655E-3,8.669000119E-3,-1.902198792E-2
1.541870213E2,-3.452274948E-3,-1.067427546E-2,5.916595459E-3
1.541920213E2,1.004356891E-4,-1.005754992E-2,3.916263580E-2
1.541970213E2,-1.210568286E-2,8.780244738E-3,7.304191589E-3
1.542020213E2,1.804715954E-3,4.144892097E-3,-7.419586182E-3
1.542070213E2,7.699287497E-3,-3.225648776E-3,-2.475547791E-2
1.542120213E2,-3.303568810E-3,-5.649749190E-3,-2.818393707E-2
1.542170213E2,-8.970461786E-3,1.136684045E-2,-1.979064941E-2
1.542220213E2,-2.936529927E-3,3.301966935E-3,-4.108428955E-3
1.542270213E2,2.662283368E-3,-2.188362181E-3,1.021575928E-2
1.542320213E2,2.509020269E-4,-1.105602831E-3,1.693248749E-2
1.542370213E2,8.595245890E-3,2.626430243E-3,-8.295059204E-3
1.542420213E2,-2.934527583E-3,-1.000466384E-2,-9.320259094E-3
1.542470213E2,-5.865037441E-3,-8.688189089E-3,6.905555725E-3
1.542520213E2,2.508746460E-3,7.337704301E-3,-2.615928650E-2
1.542570213E2,-4.100930877E-3,3.808688372E-3,-2.044105530E-2
1.542620213E2,-3.194164485E-3,-1.296111941E-2,1.173400879E-2
1.542670213E2,-1.633004099E-2,3.522392362E-3,-8.561134338E-3
1.542720213E2,8.033723570E-3,1.877595112E-2,-2.446269989E-2
1.542770213E2,8.448597975E-3,1.631619036E-2,-6.310462952E-3
1.542820213E2,-7.181921974E-4,-3.444011509E-2,-3.564071655E-2
1.542870213E2,-1.441810094E-2,-2.003579214E-2,-4.274368286E-3
1.542920213E2,-9.228746407E-3,2.635820955E-2,1.880264282E-2
1.542970213E2,8.174356073E-3,1.295648888E-2,1.824855804E-2
1.543020213E2,-4.302455112E-3,-8.368276060E-3,1.316738129E-2
1.543070213E2,9.575504810E-4,-2.198637091E-2,1.997566223E-2
1.543120213E2,5.633907393E-3,1.422855631E-2,-5.453681946E-2
1.543170213E2,1.202552579E-3,7.922604680E-3,-4.694557190E-2
1.543220213E2,-4.656222649E-3,-1.513397321E-2,3.117561340E-3
1.543270213E2,-3.769872710E-3,-8.637512103E-3,-9.217262268E-3
1.543320213E2,1.017155126E-2,1.630759239E-2,1.068782806E-2
1.543370213E2,-9.562382475E-4,-3.577243537E-3,2.814865112E-2
1.543420213E2,8.144881576E-4,-1.387989148E-2,3.057193756E-2
1.543470213E2,8.139940910E-3,7.071103901E-3,-7.390975952E-3
1.543520213E2,-1.460099593E-4,1.171746477E-2,-1.962375641E-2
1.543570213E2,-1.985001378E-3,-4.592280835E-3,-1.034545898E-2
1.543620213E2,-1.437861938E-2,5.094308406E-3,-1.950454712E-2
1.543670213E2,-4.172452725E-3,9.243343025E-3,-2.502059937E-2
1.543720213E2,7.879444398E-3,-6.546713412E-4,-4.081726074E-3
1.543770213E2,1.438569836E-2,-3.512639552E-3,2.027225494E-2
1.543820213E2,-2.524266019E-3,1.063313708E-2,2.590942383E-2
1.543870213E2,1.484696753E-3,5.952954292E-3,-4.593849182E-3
1.543920213E2,1.154152676E-2,-1.353888214E-2,-6.018638611E-3
1.543970213E2,-9.391792119E-3,-1.329120249E-3,5.579948425E-3
1.544020213E2,1.476211473E-3,8.789379150E-3,-1.309967041E-2
1.544070213E2,-2.479156479E-3,-3.678755835E-3,-3.444480896E-2
1.544120213E2,-2.374232747E-3,-4.137668759E-3,7.466316223E-3
1.544170213E2,-4.020497203E-3,-9.465329349E-3,3.012180328E-2
1.544220213E2,-4.652123898E-4,7.780998945E-3,-8.255004883E-3
1.544270213E2,9.310836904E-3,7.121812552E-3,5.926132202E-3
1.544320213E2,-8.260250092E-3,-1.338053122E-2,2.498531342E-2
1.544370213E2,-9.465331212E-3,7.314186543E-3,-7.351875305E-3
1.544420213E2,-8.378336206E-4,1.003961265E-2,-2.640533447E-2
1.544470213E2,8.633451536E-3,9.512629360E-3,-1.463794708E-2
1.544520213E2,-4.008666612E-3,-1.138176396E-2,1.431465149E-3
1.544570213E2,-1.096932497E-2,2.381294966E-3,-7.921218872E-3
1.544620213E2,-2.756427974E-3,1.831412315E-2,-9.948730469E-3
1.544670213E2,1.780715212E-2,1.193828881E-3,-3.179550171E-3
1.544720213E2,1.117246691E-2,-5.171043798E-3,4.925727844E-3
1.544770213E2,-3.911522217E-3,-1.694738865E-3,-1.743888855E-2
1.544820213E2,1.111279055E-2,-1.446284354E-3,-1.768302917E-2
1.544870213E2,5.228424445E-3,-1.116888411E-2,-3.915786743E-3
1.544920213E2,-1.229701564E-3,-8.892821148E-3,-5.731582642E-4
1.544970213E2,-1.215052977E-2,7.128957659E-3,-1.712703705E-2
1.545020213E2,8.782244287E-3,-8.501075208E-4,-2.134323120E-2
1.545070213E2,2.333049662E-3,-3.090692684E-3,6.580352783E-4
1.545120213E2,-1.012428850E-2,-6.308343261E-3,1.477241516E-2
1.545170213E2,-2.186766826E-3,3.043148667E-3,-1.605510712E-2
1.545220213E2,4.222417250E-3,-4.144385457E-4,-1.024150848E-2
1.545270213E2,-3.383137286E-3,-1.696891151E-2,2.137184143E-3
1.545320213E2,-1.130600832E-2,5.643777549E-3,-5.597114563E-3
1.545370213E2,1.993460581E-3,5.593314767E-3,-2.923679352E-2
1.545420213E2,-3.861972131E-3,-1.143381000E-3,-2.592086792E-3
1.545470213E2,-1.483041421E-2,-1.062323153E-2,1.571464539E-2
1.545520213E2,-5.187336355E-4,1.146874577E-2,-1.701927185E-2
1.545570213E2,8.639765903E-3,6.712235510E-3,-1.181602478E-2
1.545620213E2,-1.002090238E-2,-8.535560220E-3,6.646156311E-3
1.545670213E2,-1.675980911E-2,-1.298781857E-2,4.786491394E-3
1.545720213E2,-2.053277567E-3,6.768688560E-3,-1.739120483E-2
1.545770213E2,1.621613652E-2,1.663241535E-3,-1.476001740E-2
1.545820213E2,-8.687220514E-3,-3.836147487E-3,9.096145630E-3
1.545870213E2,-7.758314721E-3,-1.027531177E-2,1.148319244E-2
1.545920213E2,5.653789267E-4,1.245387271E-2,-9.989738464E-3
1.545970213E2,7.535523735E-3,1.597296074E-2,4.711151123E-4
1.546020213E2,-9.734392166E-3,-3.337888047E-3,1.972675323E-2
1.546070213E2,4.210114479E-3,1.863785088E-3,-1.032924652E-2
1.546120213E2,-8.331509307E-3,6.041284651E-3,-3.119468689E-3
1.546170213E2,-2.283974551E-3,-3.167033195E-3,-3.959655762E-3
1.546220213E2,3.609747626E-3,-9.895339608E-4,1.461982727E-3
1.546270213E2,5.864038132E-3,-2.812303603E-3,-1.692199707E-2
1.546320213E2,-1.205076091E-2,-2.031950280E-3,-3.135681152E-3
1.546370213E2,-4.528663121E-3,-6.563611329E-3,5.988121033E-3
1.546420213E2,-1.981646754E-3,-4.448315129E-3,5.819320679E-3
1.546470213E2,-7.698064204E-3,1.062824205E-2,-1.922607422E-3
1.546520213E2,-3.691034392E-3,1.165844500E-3,-1.026439667E-2
1.546570213E2,9.525911883E-4,-4.477806389E-3,3.431320190E-3
1.546620213E2,-6.324016489E-3,-6.597418338E-3,-1.483917236E-3
1.546670213E2,7.050757296E-3,2.530061081E-2,-2.822971344E-2
1.546720213E2,1.144885737E-2,8.272342384E-3,-1.659679413E-2
1.546770213E2,-6.180975586E-3,-8.221486583E-3,1.008987427E-2
1.546820213E2,-1.949145459E-3,-9.886175394E-5,-9.369850159E-3
1.546870213E2,7.838116959E-3,5.573034286E-6,-2.537727356E-2
1.546920213E2,-6.187674589E-3,2.573359758E-3,-4.926681519E-3
1.546970213E2,-1.337490603E-2,-1.564964652E-3,1.250267029E-2
1.547020213E2,8.196314797E-3,8.132904768E-3,-1.463031769E-2
1.547070213E2,5.088013597E-3,7.292814553E-4,-7.205963135E-3
1.547120213E2,-4.442049190E-3,-1.216113567E-3,9.164810181E-4
1.547170213E2,-6.480520125E-3,-2.461718395E-3,4.360198975E-3
1.547220213E2,1.536372118E-2,1.185231656E-2,-3.014087677E-2
1.547270213E2,-8.489228785E-4,8.988317102E-3,-1.356983185E-2
1.547320213E2,-4.402983002E-3,8.874274790E-4,-2.439498901E-3
1.547370213E2,-5.305600353E-3,-9.775534272E-4,-8.749008179E-3
1.547420213E2,-1.790131442E-3,3.419306129E-3,-7.795333862E-3
1.547470213E2,-2.439261414E-3,-1.665108278E-2,1.615524292E-3
1.547520213E2,2.433275804E-4,-4.147205502E-3,-2.812385559E-3
1.547570213E2,-9.370809421E-3,4.542395473E-3,-4.490852356E-3
1.547620213E2,-6.540641189E-4,8.550032973E-3,-1.200199127E-2
1.547670213E2,7.619120181E-3,-9.293351322E-3,-1.086997986E-2
1.547720213E2,-4.277270287E-3,-3.201283514E-3,3.659248352E-3
1.547770213E2,-8.666221052E-3,1.060482860E-2,2.918243408E-3
1.547820213E2,4.897800274E-3,-9.368732572E-4,-9.957313538E-3
1.547870213E2,7.603206672E-3,-4.656352103E-4,-8.976936340E-3
1.547920213E2,-1.033060998E-2,4.433616996E-3,-9.031295776E-4
1.547970213E2,-1.575239934E-3,-2.747336403E-3,-1.088905334E-2
1.548020213E2,1.038539968E-2,-4.819663242E-3,-1.081180573E-2
1.548070213E2,-1.639697142E-2,-3.506213427E-3,8.597373962E-3
1.548120213E2,-4.805179313E-3,5.832690746E-3,-1.184558868E-2
1.548170213E2,6.013450213E-3,2.274826169E-3,-1.505851746E-2
1.548220213E2,8.719584905E-3,-1.125291176E-2,2.002716064E-4
1.548270213E2,-1.214770414E-2,-1.160431840E-2,6.557464600E-3
1.548320213E2,-1.529415138E-3,-2.892142162E-3,-1.742649078E-2
1.548370213E2,1.493143197E-2,4.227504134E-3,-1.234531403E-2
1.548420213E2,-3.218945116E-3,-2.307953313E-3,-3.051757812E-4
1.548470213E2,-1.148967911E-2,-4.138752818E-3,-2.102851868E-3
1.548520213E2,5.000096746E-3,2.373866737E-4,-1.262664795E-2
1.548570213E2,7.412826642E-3,-5.565360188E-4,-1.906299591E-2
1.548620213E2,1.114313491E-3,-4.168089479E-3,-5.068778992E-3
1.548670213E2,-1.416098978E-2,2.728216350E-3,5.358695984E-3
1.548720213E2,1.227410510E-3,-4.971662536E-3,5.120277405E-3
1.548770213E2,8.478086442E-3,9.173385799E-3,-9.546279907E-3
1.548820213E2,6.292562000E-3,-3.551209345E-3,-1.112461090E-2
1.548870213E2,-7.299429737E-3,8.264005184E-3,-7.358551025E-3
1.548920213E2,-3.247053362E-3,-5.960445851E-3,-8.226394653E-3
1.548970213E2,5.858564749E-3,-5.280941725E-3,-3.662109375E-3
1.549020213E2,4.100376740E-3,-8.131206036E-3,6.514549255E-3
1.549070213E2,-5.058428273E-3,-2.580923960E-3,4.111289978E-3
1.549120213E2,2.981300466E-3,-9.629391134E-3,6.441116333E-3
1.549170213E2,2.737763338E-3,6.026774645E-4,-4.628181458E-3
1.549220213E2,1.361639239E-3,-1.641358249E-2,-6.292343140E-3
1.549270213E2,-4.027405754E-3,-1.758251339E-3,-4.503250122E-3
1.549320213E2,7.796362974E-3,-4.265345633E-4,-3.948211670E-3
1.549370213E2,-6.978809368E-3,-6.768891588E-3,6.756782532E-3
1.549420213E2,-1.875011995E-2,-1.457102597E-3,-5.163192749E-3
1.549470213E2,1.460372284E-2,8.092392236E-3,-1.439571381E-2
1.549520213E2,1.146084722E-2,-1.319982111E-4,-1.652050018E-2
1.549570213E2,-2.150382474E-2,-2.478290349E-3,3.248214722E-3
1.549620213E2,-1.432765182E-2,-4.368277267E-3,-2.623558044E-3
1.549670213E2,9.481400251E-3,1.143066585E-2,-1.492977142E-2
1.549720213E2,1.901182346E-2,-4.603751004E-4,-1.242923737E-2
1.549770213E2,8.430257440E-4,-3.190316260E-3,-3.058433533E-3
1.549820213E2,-1.052769274E-2,5.516365170E-3,-1.845455170E-2
1.549870213E2,-6.852923427E-3,4.775978625E-3,-8.749961853E-3
1.549920213E2,-3.599328920E-3,-3.233246505E-3,3.107070923E-3
1.549970213E2,6.784976460E-3,-5.576819181E-3,4.096031189E-3
1.550020213E2,9.968122467E-4,5.691811442E-3,-8.130073547E-3
1.550070213E2,-1.965006813E-4,7.447395474E-3,2.298355103E-4
1.550120213E2,-3.451638855E-3,5.484059453E-3,-3.034591675E-3
1.550170213E2,-4.760907032E-3,-4.550699145E-3,2.513885498E-3
1.550220213E2,1.063551381E-2,6.345920265E-4,-9.761810303E-3
1.550270213E2,2.032711729E-2,-4.517523572E-3,-2.229690552E-3
1.550320213E2,-1.221195515E-2,-1.626350731E-2,1.356220245E-2
1.550370213E2,-2.007594332E-2,-1.317385584E-3,-3.808975220E-3
1.550420213E2,6.572642364E-3,3.882803023E-3,-1.332950592E-2
1.550470213E2,1.032627560E-2,-4.329279065E-3,-7.837295532E-3
1.550520213E2,-3.141339868E-3,-7.118107751E-3,9.318351746E-3
1.550570213E2,-1.055843290E-2,-9.474903345E-5,4.366874695E-3
1.550620213E2,-3.248400986E-3,3.066241741E-3,-9.796142578E-3
1.550670213E2,3.632670268E-4,-1.242530718E-2,3.374099731E-3
1.550720213E2,-4.617253318E-3,1.418240368E-3,3.490447998E-4
1.550770213E2,5.761329085E-4,-4.087243229E-3,-1.737785339E-2
1.550820213E2,5.728685297E-3,6.133764982E-4,-2.035331726E-2
1.550870213E2,-2.263570204E-4,-1.835526899E-3,-6.007194519E-3
1.550920213E2,-8.310871199E-3,4.238199443E-3,-1.480102539E-2
1.550970213E2,1.063912921E-2,8.310813457E-3,-2.230739594E-2
1.551020213E2,1.835848205E-3,-1.393435895E-2,1.670837402E-3
1.551070213E2,-1.361172087E-2,-4.731800407E-3,1.285076141E-2
1.551120213E2,-7.718996145E-3,-7.432337850E-3,-8.342742920E-3
1.551170213E2,-3.054759465E-3,3.122285008E-3,-7.730484009E-3
1.551220213E2,8.735448122E-3,-1.049008220E-3,-6.308555603E-3
1.551270213E2,-2.359942533E-3,-1.337257773E-2,9.184837341E-3
1.551320213E2,-7.616622373E-3,9.327407926E-3,-7.711410522E-3
1.551370213E2,-2.207648940E-3,-3.105159849E-3,-5.290031433E-3
1.551420213E2,9.144423530E-3,-1.632230356E-2,7.347106934E-3
1.551470213E2,1.009935513E-4,-1.217957586E-3,-2.014160156E-3
1.551520213E2,-8.630841970E-3,-3.656709567E-3,-6.628990173E-3
1.551570213E2,-1.835490577E-3,-1.433376223E-3,-4.620552063E-3
1.551620213E2,-1.789043657E-3,-3.602124751E-3,6.592750549E-3
1.551670213E2,-6.540209521E-3,1.075087488E-2,-1.804637909E-2
1.551720213E2,1.778764650E-3,1.622342691E-2,-1.087379456E-2
1.551770213E2,1.051120460E-3,-7.210174575E-3,-1.219749451E-3
1.551820213E2,-1.307199616E-2,1.078773290E-3,1.259803772E-2
1.551870213E2,-6.710291840E-3,1.339087635E-2,-4.282951355E-3
1.551920213E2,5.333136767E-3,1.023096219E-2,-2.365112305E-4
1.551970213E2,7.316012867E-3,-1.375881210E-2,1.711368561E-2
1.552020213E2,-1.133150980E-2,-4.556184635E-3,1.324462891E-2
1.552070213E2,4.512238316E-3,-4.460344091E-3,-1.683425903E-2
1.552120213E2,3.812784329E-3,-6.509415805E-3,-1.039123535E-2
1.552170213E2,6.614039652E-3,-9.291484952E-3,-2.408027649E-3
1.552220213E2,-1.006875653E-2,-1.244558953E-2,1.121807098E-2
1.552270213E2,1.802552491E-3,-5.433689803E-3,-1.000785828E-2
1.552320213E2,2.244986594E-3,4.653178155E-3,-4.507064819E-3
1.552370213E2,9.909896180E-4,-4.978898913E-3,1.049709320E-2
1.552420213E2,-4.974263720E-3,-3.712538630E-3,-4.978179932E-4
1.552470213E2,7.479591295E-4,1.317348331E-2,-2.171802521E-2
1.552520213E2,-1.006580610E-2,1.648008823E-3,-2.619934082E-2
1.552570213E2,3.300157376E-3,-1.647991687E-2,-2.710533142E-2
1.552620213E2,-7.820473984E-4,-3.520924598E-3,-3.817272186E-2
1.552670213E2,2.076854929E-3,4.817705601E-3,2.193450928E-5
1.552720213E2,9.266375564E-3,5.467921495E-3,3.042125702E-2
1.552770213E2,-7.584097795E-3,-4.853801802E-3,5.323696136E-2
1.552820213E2,-5.358302966E-3,-1.251379214E-2,1.600265503E-3
1.552870213E2,1.539514679E-2,-5.902703851E-3,-5.809879303E-2
1.552920213E2,-4.306451418E-3,-1.767598093E-3,-2.539253235E-2
1.552970213E2,-1.277196966E-2,1.580610871E-3,9.483337402E-3
1.553020213E2,-7.722872309E-3,-1.116065308E-2,6.590843201E-3
1.553070213E2,1.002248656E-2,-2.082927153E-3,6.522178650E-3
1.553120213E2,-3.556339070E-3,-9.731575847E-5,3.454589844E-2
1.553170213E2,-7.360572927E-3,-1.374697126E-2,2.917098999E-2
1.553220213E2,-5.017684773E-3,-3.817405552E-3,-3.483963013E-2
1.553270213E2,-2.908110619E-4,-4.837902263E-3,-3.003406525E-2
1.553320213E2,2.587759867E-3,-6.363024935E-3,-1.999855042E-3
1.553370213E2,5.208523013E-3,6.692513824E-3,2.196311951E-3
1.553420213E2,-1.706237905E-3,2.173259854E-3,2.894401550E-3
1.553470213E2,5.400881171E-3,1.212567091E-3,-1.050949097E-3
1.553520213E2,-9.996086359E-3,6.101444364E-3,4.078865051E-3
1.553570213E2,-1.303974725E-2,-9.659528732E-4,-1.335716248E-2
1.553620213E2,1.691443101E-2,-1.122131944E-4,-2.764225006E-2
1.553670213E2,-6.128633395E-3,-9.977485985E-3,-6.682395935E-3
1.553720213E2,-1.121850871E-2,-9.911745787E-3,2.313995361E-2
1.553770213E2,6.183221005E-3,1.172035933E-3,1.130104065E-2
1.553820213E2,6.602989510E-3,-6.914796308E-3,-5.179405212E-3
1.553870213E2,-7.244177163E-3,4.561878741E-3,5.970001221E-3
1.553920213E2,1.070476137E-3,-6.968080997E-4,-1.651763916E-3
1.553970213E2,3.280738369E-3,-1.539960504E-3,-1.723575592E-2
1.554020213E2,-1.207981259E-4,-3.944911063E-3,-9.651184082E-3
1.554070213E2,-8.518660441E-3,-1.291356981E-3,-9.613037109E-4
1.554120213E2,-8.217937313E-3,-7.622763515E-4,-3.229141235E-3
