"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.246473561E0,7.197999954E-1,-3.467239761E1,-2.646179962E1
4.256473561E0,8.051999807E-1,-3.448939896E1,-2.694979858E1
4.266473561E0,9.271999598E-1,-3.433079910E1,-2.741339874E1
4.276473561E0,1.195600033E0,-3.417219925E1,-2.792580032E1
4.286473561E0,1.415199995E0,-3.398920059E1,-2.841379929E1
4.296473561E0,1.573799968E0,-3.374520111E1,-2.892619896E1
4.306473561E0,1.842199922E0,-3.353779984E1,-2.938979912E1
4.316473561E0,2.159399986E0,-3.330599976E1,-2.990219879E1
4.326473561E0,2.500999928E0,-3.312300110E1,-3.047559929E1
4.336473561E0,2.671799898E0,-3.301319885E1,-3.086599922E1
4.346473561E0,2.854799986E0,-3.285459900E1,-3.135400009E1
4.356473561E0,2.927999973E0,-3.274480057E1,-3.163459969E1
4.366473561E0,3.062199831E0,-3.262279892E1,-3.195179939E1
4.376473561E0,3.257400036E0,-3.250080109E1,-3.230559921E1
4.386473561E0,3.379400015E0,-3.239099884E1,-3.265940094E1
4.396473561E0,3.464799881E0,-3.228120041E1,-3.301319885E1
4.406473561E0,3.257400036E0,-3.240319824E1,-3.303759766E1
4.416473561E0,3.476999998E0,-3.222019958E1,-3.346459961E1
4.426473561E0,3.635599852E0,-3.204940033E1,-3.384280014E1
4.436473561E0,3.891799927E0,-3.189079857E1,-3.435519791E1
4.446473561E0,4.062600136E0,-3.174440002E1,-3.479439926E1
4.456473561E0,4.257800102E0,-3.162240028E1,-3.508720016E1
4.466473561E0,4.465199947E0,-3.146379852E1,-3.539220047E1
4.476473561E0,4.611599922E0,-3.134179878E1,-3.574599838E1
4.486473561E0,4.806799889E0,-3.117099953E1,-3.602659988E1
4.496473561E0,4.928800106E0,-3.110999870E1,-3.627059937E1
4.506473561E0,5.062999725E0,-3.107339859E1,-3.650239944E1
4.516473561E0,5.050799847E0,-3.098799896E1,-3.674639893E1
4.526473561E0,5.014199734E0,-3.089039993E1,-3.692939758E1
4.536473561E0,4.892199993E0,-3.084159851E1,-3.711240005E1
4.546473561E0,4.721399784E0,-3.081719971E1,-3.733200073E1
4.556473561E0,4.526199818E0,-3.076840019E1,-3.749060059E1
4.566473561E0,4.245599747E0,-3.074399948E1,-3.764920044E1
4.576473561E0,3.952800035E0,-3.063419914E1,-3.788100052E1
4.586473561E0,2.281399965E0,-3.195179939E1,-3.572159958E1
4.596473561E0,1.976400018E0,-3.180539894E1,-3.596559906E1
4.606473561E0,1.744599938E0,-3.168339920E1,-3.623400116E1
4.616473561E0,1.573799968E0,-3.147599983E1,-3.659999847E1
4.626473561E0,1.390799999E0,-3.123199844E1,-3.701480103E1
4.636473561E0,1.220000029E0,-3.102459908E1,-3.742959976E1
4.646473561E0,1.085799932E0,-3.074399948E1,-3.785659790E1
4.656473561E0,9.637999535E-1,-3.048779869E1,-3.816159821E1
4.666473561E0,8.905999660E-1,-3.029259872E1,-3.856419754E1
4.676473561E0,8.417999744E-1,-3.006079865E1,-3.895459747E1
4.686473561E0,8.051999807E-1,-2.975580025E1,-3.938159943E1
4.696473561E0,7.807999849E-1,-2.945079994E1,-3.986959839E1
4.706473561E0,7.197999954E-1,-2.923119926E1,-4.028440094E1
4.716473561E0,6.953999996E-1,-2.893840027E1,-4.065039825E1
4.726473561E0,6.344000101E-1,-2.868219948E1,-4.104079819E1
4.736473561E0,5.978000164E-1,-2.842599869E1,-4.154100037E1
4.746473561E0,4.025999904E-1,-2.816979980E1,-4.187039948E1
4.756473561E0,2.561999857E-1,-2.792580032E1,-4.218759918E1
4.766473561E0,9.759999812E-2,-2.771839905E1,-4.249259949E1
4.776473561E0,-4.879999906E-2,-2.760859871E1,-4.267559814E1
4.786473561E0,-1.586000025E-1,-2.744999886E1,-4.287080002E1
4.796473561E0,-2.439999878E-1,-2.734020042E1,-4.305379868E1
4.806473561E0,-3.050000072E-1,-2.721819878E1,-4.310260010E1
4.816473561E0,-2.683999836E-1,-2.716939926E1,-4.315139771E1
4.826473561E0,-1.951999962E-1,-2.710840034E1,-4.323679733E1
4.836473561E0,-7.320000231E-2,-2.702299881E1,-4.337099838E1
4.846473561E0,1.097999960E-1,-2.696199989E1,-4.341979980E1
4.856473561E0,3.172000051E-1,-2.684000015E1,-4.355400085E1
4.866473561E0,5.123999715E-1,-2.671800041E1,-4.363940048E1
4.876473561E0,8.051999807E-1,-2.655939865E1,-4.379800034E1
4.886473561E0,5.856000185E-1,-2.691320038E1,-4.329779816E1
4.896473561E0,8.417999744E-1,-2.674239922E1,-4.341979980E1
4.906473561E0,1.220000029E0,-2.657159996E1,-4.356620026E1
4.916473561E0,1.524999976E0,-2.644960022E1,-4.363940048E1
4.926473561E0,1.744599938E0,-2.632759857E1,-4.376139832E1
4.936473561E0,1.915399909E0,-2.620559883E1,-4.379800034E1
4.946473561E0,2.098399878E0,-2.612019920E1,-4.385899734E1
4.956473561E0,2.256999969E0,-2.608359909E1,-4.393219757E1
4.966473561E0,2.403399944E0,-2.608359909E1,-4.396879959E1
4.976473561E0,2.549799919E0,-2.613239861E1,-4.396879959E1
4.986473561E0,2.671799898E0,-2.612019920E1,-4.396879959E1
4.996473561E0,2.842599869E0,-2.609580040E1,-4.400539780E1
5.006473561E0,3.013399839E0,-2.607139969E1,-4.406639862E1
5.016473561E0,3.269599915E0,-2.602260017E1,-4.421279907E1
5.026473561E0,3.501399994E0,-2.590060043E1,-4.433480072E1
5.036473561E0,3.720999956E0,-2.574199867E1,-4.433480072E1
5.046473561E0,3.989399910E0,-2.558339882E1,-4.450559998E1
5.056473561E0,4.209000111E0,-2.538819885E1,-4.472520065E1
5.066473561E0,4.099199772E0,-2.553459930E1,-4.455439758E1
5.076473561E0,4.318799973E0,-2.542479897E1,-4.473740005E1
5.086473561E0,4.574999809E0,-2.531499863E1,-4.489599991E1
5.096473561E0,4.770199776E0,-2.513199997E1,-4.507899857E1
5.106473561E0,4.965399742E0,-2.509539986E1,-4.520100021E1
5.116473561E0,5.136199951E0,-2.502219963E1,-4.544499969E1
5.126473561E0,5.233799934E0,-2.491239929E1,-4.554259872E1
5.136473561E0,5.282599926E0,-2.483919907E1,-4.556699753E1
5.146473561E0,5.392399788E0,-2.482699966E1,-4.557920074E1
5.156473561E0,5.404599667E0,-2.479039955E1,-4.557920074E1
5.166473561E0,5.380199909E0,-2.475379944E1,-4.554259872E1
5.176473561E0,5.294799805E0,-2.485140038E1,-4.543280029E1
5.186473561E0,5.136199951E0,-2.487579918E1,-4.539619827E1
5.196473561E0,5.050799847E0,-2.501000023E1,-4.522539902E1
5.206473561E0,4.953199863E0,-2.507099915E1,-4.515219879E1
5.216473561E0,4.953199863E0,-2.511979866E1,-4.515219879E1
5.226473561E0,4.831200123E0,-2.504660034E1,-4.511560059E1
5.236473561E0,4.733600140E0,-2.498559952E1,-4.512779999E1
5.246473561E0,4.648200035E0,-2.494899940E1,-4.520100021E1
5.256473561E0,4.574999809E0,-2.487579918E1,-4.524979782E1
5.266473561E0,4.562799931E0,-2.481480026E1,-4.527420044E1
5.276473561E0,4.391999722E0,-2.468059921E1,-4.526199722E1
5.286473561E0,4.257800102E0,-2.468059921E1,-4.524979782E1
5.296473561E0,4.123600006E0,-2.464399910E1,-4.524979782E1
5.306473561E0,4.001599789E0,-2.469279861E1,-4.534740067E1
5.316473561E0,3.867399931E0,-2.469279861E1,-4.540839767E1
5.326473561E0,3.720999956E0,-2.464399910E1,-4.543280029E1
5.336473561E0,3.611199856E0,-2.463179970E1,-4.544499969E1
5.346473561E0,3.501399994E0,-2.463179970E1,-4.545719910E1
5.356473561E0,3.440399885E0,-2.464399910E1,-4.553039932E1
5.366473561E0,3.306200027E0,-2.463179970E1,-4.560359955E1
5.376473561E0,3.147599936E0,-2.464399910E1,-4.565240097E1
5.386473561E0,2.988999844E0,-2.461960030E1,-4.556699753E1
5.396473561E0,2.830399990E0,-2.464399910E1,-4.548159790E1
5.406473561E0,2.708400011E0,-2.472939873E1,-4.550600052E1
5.416473561E0,2.598599911E0,-2.477820015E1,-4.542060089E1
5.426473561E0,2.500999928E0,-2.483919907E1,-4.542060089E1
5.436473561E0,2.354599953E0,-2.496119881E1,-4.539619827E1
5.446473561E0,2.305799961E0,-2.501000023E1,-4.537179947E1
5.456473561E0,2.220399857E0,-2.510759926E1,-4.524979782E1
5.466473561E0,2.208199978E0,-2.515639877E1,-4.521319962E1
5.476473561E0,2.208199978E0,-2.527840042E1,-4.513999939E1
5.486473561E0,2.171599865E0,-2.536380005E1,-4.495700073E1
5.496473561E0,2.147199869E0,-2.546139908E1,-4.492039871E1
5.506473561E0,2.147199869E0,-2.555900002E1,-4.482279968E1
5.516473561E0,2.183799982E0,-2.559560013E1,-4.471299744E1
5.526473561E0,2.171599865E0,-2.570539856E1,-4.454219818E1
5.536473561E0,2.183799982E0,-2.576639938E1,-4.443239975E1
5.546473561E0,1.549399972E0,-2.635199928E1,-4.377359772E1
5.556473561E0,1.573799968E0,-2.638859940E1,-4.372480011E1
5.566473561E0,1.561599970E0,-2.642519951E1,-4.373699951E1
5.576473561E0,1.561599970E0,-2.646179962E1,-4.372480011E1
5.586473561E0,1.512799978E0,-2.651059914E1,-4.363940048E1
5.596473561E0,1.537199974E0,-2.653499985E1,-4.368819809E1
5.606473561E0,1.524999976E0,-2.652279854E1,-4.374919891E1
5.616473561E0,1.524999976E0,-2.646179962E1,-4.384679794E1
5.626473561E0,1.451799989E0,-2.648620033E1,-4.393219757E1
5.636473561E0,1.402999997E0,-2.652279854E1,-4.398099899E1
5.646473561E0,1.342000008E0,-2.658379936E1,-4.393219757E1
5.656473561E0,1.281000018E0,-2.653499985E1,-4.388339996E1
5.666473561E0,1.220000029E0,-2.653499985E1,-4.391999817E1
5.676473561E0,1.171200037E0,-2.652279854E1,-4.385899734E1
5.686473561E0,1.158999920E0,-2.663259888E1,-4.379800034E1
5.696473561E0,1.146799922E0,-2.676679993E1,-4.371260071E1
5.706473561E0,1.183400035E0,-2.684000015E1,-4.362719727E1
5.716473561E0,1.134599924E0,-2.691320038E1,-4.348080063E1
5.726473561E0,1.171200037E0,-2.698639870E1,-4.348080063E1
5.736473561E0,1.220000029E0,-2.713279915E1,-4.339540100E1
5.746473561E0,1.317600012E0,-2.725479889E1,-4.324900055E1
5.756473561E0,1.342000008E0,-2.738899994E1,-4.316360092E1
5.766473561E0,1.354200006E0,-2.743779945E1,-4.305379868E1
5.776473561E0,1.342000008E0,-2.744999886E1,-4.299279785E1
5.786473561E0,1.329800010E0,-2.747439957E1,-4.300500107E1
5.796473561E0,1.342000008E0,-2.748659897E1,-4.302939987E1
5.806473561E0,1.378600001E0,-2.751099968E1,-4.301720047E1
5.816473561E0,1.390799999E0,-2.751099968E1,-4.302939987E1
5.826473561E0,1.354200006E0,-2.749880028E1,-4.311479950E1
5.836473561E0,1.366400003E0,-2.746220016E1,-4.311479950E1
5.846473561E0,1.329800010E0,-2.747439957E1,-4.310260010E1
5.856473561E0,1.439599991E0,-2.747439957E1,-4.315139771E1
5.866473561E0,1.524999976E0,-2.740119934E1,-4.310260010E1
5.876473561E0,1.610399961E0,-2.736459923E1,-4.302939987E1
5.886473561E0,1.671399951E0,-2.736459923E1,-4.298059845E1
5.896473561E0,1.732399940E0,-2.732799911E1,-4.299279785E1
5.906473561E0,1.854399920E0,-2.737679863E1,-4.289519882E1
5.916473561E0,1.964200020E0,-2.744999886E1,-4.285860062E1
5.926473561E0,2.147199869E0,-2.752319908E1,-4.283419800E1
5.936473561E0,2.293599844E0,-2.769400024E1,-4.265119934E1
5.946473561E0,2.464400053E0,-2.793799973E1,-4.246820068E1
5.956473561E0,2.720599890E0,-2.820639992E1,-4.226079941E1
5.966473561E0,2.793799877E0,-2.863339996E1,-4.177280045E1
5.976473561E0,3.098799944E0,-2.899939919E1,-4.134579849E1
5.986473561E0,3.330600023E0,-2.938979912E1,-4.101639938E1
5.996473561E0,3.537999868E0,-2.981679916E1,-4.065039825E1
6.006473561E0,3.598999977E0,-3.014620018E1,-4.018679810E1
6.016473561E0,3.623399973E0,-3.042679977E1,-3.988179779E1
6.026473561E0,3.598999977E0,-3.068299866E1,-3.963779831E1
6.036473561E0,3.635599852E0,-3.092700005E1,-3.943040085E1
6.046473561E0,3.647799969E0,-3.104899979E1,-3.935720062E1
6.056473561E0,3.586799860E0,-3.115880013E1,-3.935720062E1
6.066473561E0,3.464799881E0,-3.117099953E1,-3.930839920E1
6.076473561E0,3.403800011E0,-3.114659882E1,-3.932059860E1
6.086473561E0,3.489199877E0,-3.114659882E1,-3.944260025E1
6.096473561E0,3.476999998E0,-3.119540024E1,-3.946699905E1
6.106473561E0,3.489199877E0,-3.113439941E1,-3.946699905E1
6.116473561E0,3.379400015E0,-3.108559990E1,-3.945479965E1
6.126473561E0,3.293999910E0,-3.106119919E1,-3.941819763E1
6.136473561E0,3.220799923E0,-3.097579956E1,-3.940599823E1
6.146473561E0,3.220799923E0,-3.095139885E1,-3.945479965E1
6.156473561E0,3.208600044E0,-3.090259933E1,-3.940599823E1
6.166473561E0,3.208600044E0,-3.085379982E1,-3.941819763E1
6.176473561E0,3.171999931E0,-3.078059959E1,-3.943040085E1
6.186473561E0,3.135400057E0,-3.076840019E1,-3.945479965E1
6.196473561E0,3.147599936E0,-3.071959877E1,-3.947919846E1
6.206473561E0,3.110999823E0,-3.074399948E1,-3.949139786E1
6.216473561E0,3.037799835E0,-3.075619888E1,-3.949139786E1
6.226473561E0,2.952399969E0,-3.076840019E1,-3.947919846E1
6.236473561E0,2.842599869E0,-3.079279900E1,-3.951580048E1
6.246473561E0,2.659600019E0,-3.082939911E1,-3.949139786E1
6.256473561E0,2.464400053E0,-3.084159851E1,-3.946699905E1
6.266473561E0,2.293599844E0,-3.093919945E1,-3.944260025E1
6.276473561E0,2.122799873E0,-3.098799896E1,-3.946699905E1
6.286473561E0,2.037400007E0,-3.098799896E1,-3.944260025E1
6.296473561E0,1.951999903E0,-3.101239967E1,-3.943040085E1
6.306473561E0,1.915399909E0,-3.097579956E1,-3.945479965E1
6.316473561E0,1.854399920E0,-3.096360016E1,-3.943040085E1
6.326473561E0,1.805599928E0,-3.096360016E1,-3.947919846E1
6.336473561E0,1.890999913E0,-3.096360016E1,-3.945479965E1
6.346473561E0,1.951999903E0,-3.095139885E1,-3.944260025E1
6.356473561E0,1.964200020E0,-3.095139885E1,-3.947919846E1
6.366473561E0,1.951999903E0,-3.096360016E1,-3.947919846E1
6.376473561E0,1.939799905E0,-3.097579956E1,-3.945479965E1
6.386473561E0,1.915399909E0,-3.098799896E1,-3.936940002E1
6.396473561E0,1.890999913E0,-3.097579956E1,-3.936940002E1
6.406473561E0,1.951999903E0,-3.095139885E1,-3.936940002E1
6.416473561E0,1.939799905E0,-3.095139885E1,-3.936940002E1
6.426473561E0,1.939799905E0,-3.093919945E1,-3.938159943E1
6.436473561E0,1.964200020E0,-3.096360016E1,-3.932059860E1
6.446473561E0,1.988600016E0,-3.092700005E1,-3.935720062E1
6.456473561E0,1.988600016E0,-3.092700005E1,-3.933279800E1
6.466473561E0,1.988600016E0,-3.093919945E1,-3.934499741E1
6.476473561E0,2.049599886E0,-3.092700005E1,-3.934499741E1
6.486473561E0,2.061800003E0,-3.097579956E1,-3.929619980E1
6.496473561E0,2.122799873E0,-3.093919945E1,-3.930839920E1
6.506473561E0,2.098399878E0,-3.091479874E1,-3.930839920E1
6.516473561E0,2.086199999E0,-3.089039993E1,-3.935720062E1
6.526473561E0,2.025199890E0,-3.089039993E1,-3.929619980E1
6.536473561E0,2.061800003E0,-3.089039993E1,-3.930839920E1
6.546473561E0,2.061800003E0,-3.087819862E1,-3.928400040E1
6.556473561E0,2.025199890E0,-3.090259933E1,-3.925959778E1
6.566473561E0,1.951999903E0,-3.087819862E1,-3.929619980E1
6.576473561E0,1.890999913E0,-3.086599922E1,-3.936940002E1
6.586473561E0,1.903199911E0,-3.086599922E1,-3.933279800E1
6.596473561E0,1.878799915E0,-3.091479874E1,-3.929619980E1
6.606473561E0,1.903199911E0,-3.090259933E1,-3.933279800E1
6.616473561E0,1.903199911E0,-3.084159851E1,-3.934499741E1
6.626473561E0,1.890999913E0,-3.081719971E1,-3.944260025E1
6.636473561E0,1.890999913E0,-3.076840019E1,-3.949139786E1
6.646473561E0,1.903199911E0,-3.075619888E1,-3.944260025E1
6.656473561E0,1.903199911E0,-3.073180008E1,-3.930839920E1
6.666473561E0,1.927599907E0,-3.075619888E1,-3.940599823E1
6.676473561E0,1.939799905E0,-3.073180008E1,-3.939379883E1
6.686473561E0,1.939799905E0,-3.070739937E1,-3.930839920E1
6.696473561E0,1.915399909E0,-3.074399948E1,-3.934499741E1
6.706473561E0,1.939799905E0,-3.080500031E1,-3.923519897E1
6.716473561E0,1.890999913E0,-3.082939911E1,-3.919860077E1
6.726473561E0,1.903199911E0,-3.087819862E1,-3.918639755E1
6.736473561E0,1.927599907E0,-3.091479874E1,-3.928400040E1
6.746473561E0,1.915399909E0,-3.090259933E1,-3.921080017E1
6.756473561E0,1.890999913E0,-3.090259933E1,-3.918639755E1
6.766473561E0,1.890999913E0,-3.096360016E1,-3.928400040E1
6.776473561E0,1.866599917E0,-3.096360016E1,-3.927180099E1
6.786473561E0,1.866599917E0,-3.096360016E1,-3.936940002E1
6.796473561E0,1.915399909E0,-3.098799896E1,-3.938159943E1
6.806473561E0,1.903199911E0,-3.096360016E1,-3.943040085E1
6.816473561E0,1.903199911E0,-3.096360016E1,-3.943040085E1
6.826473561E0,1.890999913E0,-3.097579956E1,-3.949139786E1
6.836473561E0,1.890999913E0,-3.097579956E1,-3.958900070E1
6.846473561E0,1.878799915E0,-3.096360016E1,-3.950360107E1
6.856473561E0,1.890999913E0,-3.106119919E1,-3.949139786E1
6.866473561E0,1.854399920E0,-3.104899979E1,-3.943040085E1
6.876473561E0,1.805599928E0,-3.103679848E1,-3.938159943E1
6.886473561E0,1.805599928E0,-3.107339859E1,-3.934499741E1
6.896473561E0,1.793399930E0,-3.108559990E1,-3.936940002E1
6.906473561E0,1.781199932E0,-3.106119919E1,-3.934499741E1
6.916473561E0,1.829999924E0,-3.112220001E1,-3.933279800E1
6.926473561E0,1.878799915E0,-3.117099953E1,-3.940599823E1
6.936473561E0,1.915399909E0,-3.107339859E1,-3.949139786E1
6.946473561E0,1.939799905E0,-3.107339859E1,-3.949139786E1
6.956473561E0,1.976400018E0,-3.110999870E1,-3.955239868E1
6.966473561E0,1.988600016E0,-3.106119919E1,-3.961339951E1
6.976473561E0,1.964200020E0,-3.106119919E1,-3.957679749E1
6.986473561E0,1.951999903E0,-3.109779930E1,-3.963779831E1
6.996473561E0,1.890999913E0,-3.104899979E1,-3.968659973E1
7.006473561E0,1.854399920E0,-3.100020027E1,-3.967440033E1
7.016473561E0,1.805599928E0,-3.102459908E1,-3.963779831E1
7.026473561E0,1.793399930E0,-3.102459908E1,-3.972319794E1
7.036473561E0,1.768999934E0,-3.093919945E1,-3.969879913E1
7.046473561E0,1.756799936E0,-3.097579956E1,-3.963779831E1
7.056473561E0,1.744599938E0,-3.098799896E1,-3.969879913E1
7.066473561E0,1.756799936E0,-3.095139885E1,-3.964999771E1
7.076473561E0,1.781199932E0,-3.092700005E1,-3.957679749E1
7.086473561E0,1.768999934E0,-3.091479874E1,-3.961339951E1
7.096473561E0,1.829999924E0,-3.087819862E1,-3.960120010E1
7.106473561E0,1.842199922E0,-3.086599922E1,-3.951580048E1
7.116473561E0,1.842199922E0,-3.093919945E1,-3.952799988E1
7.126473561E0,1.878799915E0,-3.095139885E1,-3.951580048E1
7.136473561E0,1.903199911E0,-3.091479874E1,-3.945479965E1
7.146473561E0,1.890999913E0,-3.087819862E1,-3.945479965E1
7.156473561E0,1.878799915E0,-3.092700005E1,-3.944260025E1
7.166473561E0,1.890999913E0,-3.096360016E1,-3.940599823E1
7.176473561E0,1.817799926E0,-3.097579956E1,-3.939379883E1
7.186473561E0,1.805599928E0,-3.100020027E1,-3.945479965E1
7.196473561E0,1.805599928E0,-3.098799896E1,-3.943040085E1
7.206473561E0,1.781199932E0,-3.093919945E1,-3.946699905E1
7.216473561E0,1.793399930E0,-3.096360016E1,-3.952799988E1
7.226473561E0,1.793399930E0,-3.102459908E1,-3.949139786E1
7.236473561E0,1.817799926E0,-3.097579956E1,-3.956459808E1
7.246473561E0,1.842199922E0,-3.098799896E1,-3.954019928E1
7.256473561E0,1.915399909E0,-3.103679848E1,-3.954019928E1
7.266473561E0,1.878799915E0,-3.100020027E1,-3.941819763E1
7.276473561E0,1.890999913E0,-3.100020027E1,-3.946699905E1
7.286473561E0,1.903199911E0,-3.100020027E1,-3.951580048E1
7.296473561E0,1.890999913E0,-3.098799896E1,-3.950360107E1
7.306473561E0,1.878799915E0,-3.098799896E1,-3.950360107E1
7.316473561E0,1.842199922E0,-3.107339859E1,-3.949139786E1
7.326473561E0,1.829999924E0,-3.103679848E1,-3.951580048E1
7.336473561E0,1.793399930E0,-3.104899979E1,-3.945479965E1
7.346473561E0,1.854399920E0,-3.108559990E1,-3.956459808E1
7.356473561E0,1.854399920E0,-3.112220001E1,-3.950360107E1
7.366473561E0,1.829999924E0,-3.115880013E1,-3.941819763E1
7.376473561E0,1.805599928E0,-3.117099953E1,-3.933279800E1
7.386473561E0,1.817799926E0,-3.114659882E1,-3.930839920E1
7.396473561E0,1.817799926E0,-3.110999870E1,-3.928400040E1
7.406473561E0,1.805599928E0,-3.118319893E1,-3.929619980E1
7.416473561E0,1.817799926E0,-3.114659882E1,-3.929619980E1
7.426473561E0,1.805599928E0,-3.110999870E1,-3.925959778E1
7.436473561E0,1.781199932E0,-3.112220001E1,-3.932059860E1
7.446473561E0,1.768999934E0,-3.107339859E1,-3.932059860E1
7.456473561E0,1.817799926E0,-3.107339859E1,-3.936940002E1
7.466473561E0,1.829999924E0,-3.109779930E1,-3.935720062E1
7.476473561E0,1.842199922E0,-3.106119919E1,-3.932059860E1
7.486473561E0,1.878799915E0,-3.096360016E1,-3.930839920E1
7.496473561E0,1.878799915E0,-3.096360016E1,-3.936940002E1
7.506473561E0,1.842199922E0,-3.098799896E1,-3.940599823E1
7.516473561E0,1.829999924E0,-3.095139885E1,-3.946699905E1
7.526473561E0,1.854399920E0,-3.093919945E1,-3.946699905E1
7.536473561E0,1.817799926E0,-3.096360016E1,-3.949139786E1
7.546473561E0,1.805599928E0,-3.100020027E1,-3.958900070E1
7.556473561E0,1.805599928E0,-3.100020027E1,-3.957679749E1
7.566473561E0,1.793399930E0,-3.108559990E1,-3.956459808E1
7.576473561E0,1.768999934E0,-3.107339859E1,-3.956459808E1
7.586473561E0,1.829999924E0,-3.106119919E1,-3.954019928E1
7.596473561E0,1.927599907E0,-3.109779930E1,-3.949139786E1
7.606473561E0,1.927599907E0,-3.117099953E1,-3.951580048E1
7.616473561E0,2.000799894E0,-3.112220001E1,-3.951580048E1
7.626473561E0,2.013000011E0,-3.108559990E1,-3.939379883E1
7.636473561E0,1.988600016E0,-3.110999870E1,-3.941819763E1
7.646473561E0,1.927599907E0,-3.109779930E1,-3.938159943E1
7.656473561E0,1.988600016E0,-3.108559990E1,-3.935720062E1
7.666473561E0,1.927599907E0,-3.110999870E1,-3.934499741E1
7.676473561E0,1.878799915E0,-3.108559990E1,-3.930839920E1
7.686473561E0,1.878799915E0,-3.103679848E1,-3.929619980E1
7.696473561E0,1.817799926E0,-3.104899979E1,-3.929619980E1
7.706473561E0,1.793399930E0,-3.102459908E1,-3.940599823E1
7.716473561E0,1.805599928E0,-3.101239967E1,-3.938159943E1
7.726473561E0,1.854399920E0,-3.104899979E1,-3.935720062E1
7.736473561E0,1.756799936E0,-3.109779930E1,-3.938159943E1
7.746473561E0,1.781199932E0,-3.106119919E1,-3.933279800E1
7.756473561E0,1.732399940E0,-3.107339859E1,-3.935720062E1
7.766473561E0,1.695799947E0,-3.107339859E1,-3.939379883E1
7.776473561E0,1.720199943E0,-3.106119919E1,-3.930839920E1
7.786473561E0,1.744599938E0,-3.107339859E1,-3.927180099E1
7.796473561E0,1.756799936E0,-3.103679848E1,-3.924739838E1
7.806473561E0,1.707999945E0,-3.100020027E1,-3.924739838E1
7.816473561E0,1.732399940E0,-3.091479874E1,-3.921080017E1
7.826473561E0,1.732399940E0,-3.095139885E1,-3.932059860E1
7.836473561E0,1.768999934E0,-3.092700005E1,-3.932059860E1
7.846473561E0,1.781199932E0,-3.090259933E1,-3.925959778E1
7.856473561E0,1.756799936E0,-3.093919945E1,-3.932059860E1
7.866473561E0,1.744599938E0,-3.093919945E1,-3.930839920E1
7.876473561E0,1.707999945E0,-3.095139885E1,-3.927180099E1
7.886473561E0,1.707999945E0,-3.097579956E1,-3.934499741E1
7.896473561E0,1.683599949E0,-3.101239967E1,-3.940599823E1
7.906473561E0,1.683599949E0,-3.102459908E1,-3.938159943E1
7.916473561E0,1.671399951E0,-3.100020027E1,-3.939379883E1
7.926473561E0,1.646999955E0,-3.102459908E1,-3.941819763E1
7.936473561E0,1.622599959E0,-3.100020027E1,-3.946699905E1
7.946473561E0,1.634799957E0,-3.104899979E1,-3.944260025E1
7.956473561E0,1.634799957E0,-3.108559990E1,-3.951580048E1
7.966473561E0,1.659199953E0,-3.109779930E1,-3.950360107E1
7.976473561E0,1.695799947E0,-3.108559990E1,-3.943040085E1
